"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/25","馬祖","CO",NA,0.26,0.24,0.24,0.21,0.19,0.19,0.2,0.2,0.21,0.2,0.19,0.2,0.2,0.19,0.19,0.19,0.19,0.18,0.19,0.19,0.19,0.17,0.17
"2018/01/25","馬祖","NOx",NA,4.2,4,3.6,3.3,3.2,3.2,3.4,3.5,3.6,4,4,3.9,4.4,4.7,4.6,4.5,4.7,4.2,4.5,4.9,5,4.3,3.5
"2018/01/25","馬祖","O3",35,34,35,35,36,36,36,36,36,35,34,35,36,36,37,36,36,36,35,33,31,31,32,33
"2018/01/25","馬祖","PM10",43,38,32,26,24,25,24,23,22,21,22,22,20,23,21,16,19,21,17,15,14,15,15,16
"2018/01/25","馬祖","SO2",NA,1.6,1.6,1.7,1.6,1.3,1.4,1.3,1.3,1.4,1.5,1.3,1.3,1.5,1.4,1.2,1.5,1.3,1.4,1.3,1.3,1.4,1.2,1.2
"2018/01/26","馬祖","CO",NA,0.16,0.16,0.16,0.17,0.16,0.17,0.18,NA,0.17,0.17,0.17,0.17,0.19,0.2,0.2,0.21,0.22,0.22,0.23,0.22,0.21,0.2,0.18
"2018/01/26","馬祖","NOx",NA,3,3,2.9,2.6,2.4,2.5,3.7,NA,NA,2.6,3,5,3.6,4.1,4.4,4.9,5,4.3,4.1,4,3.7,3.7,3.3
"2018/01/26","馬祖","O3",33,33,33,33,33,35,35,33,NA,32,37,36,36,36,35,34,34,35,35,34,34,34,34,35
"2018/01/26","馬祖","PM10",16,15,18,17,18,17,11,12,NA,13,16,19,18,18,18,19,23,28,28,25,28,31,32,30
"2018/01/26","馬祖","SO2",NA,1.7,1.7,1.7,1.6,1.6,1.4,1.5,NA,1.5,1.5,1.6,1.6,1.6,1.6,1.4,1.5,1.4,1.3,1.4,1.3,1.3,1.5,1.3
"2018/01/27","馬祖","CO",0.18,0.17,0.19,0.19,0.2,0.19,0.19,0.19,0.19,0.18,0.18,0.17,0.17,0.23,0.2,0.21,0.21,0.23,0.22,0.26,0.28,0.28,0.26,0.22
"2018/01/27","馬祖","NOx",2.8,2.5,2.7,2.9,3.1,3.2,3.1,4.2,3.9,3.7,3.5,4,3.6,4.9,4.6,4.6,4.5,5.2,5,5.7,6.2,5.6,5.7,4.8
"2018/01/27","馬祖","O3",35,35,34,32,31,30,31,31,31,31,32,32,32,30,33,33,33,32,32,28,26,26,26,27
"2018/01/27","馬祖","PM10",27,25,21,19,22,25,22,21,21,18,17,20,18,15,19,22,22,21,21,22,22,21,19,16
"2018/01/27","馬祖","SO2",2.1,0.8,0.8,0.8,1,0.9,0.7,1,0.9,0.7,0.8,1,0.9,1.6,0.9,0.9,1.1,1.5,1.2,1.6,1.5,1.3,1.1,0.8
"2018/01/28","馬祖","CO",0.2,0.2,0.19,0.18,0.19,0.19,0.22,0.21,0.27,0.43,0.2,0.19,0.19,0.21,0.23,0.23,0.25,0.26,0.28,0.29,0.3,0.44,0.35,0.29
"2018/01/28","馬祖","NOx",4,3.3,3.3,3.3,4.3,5.1,4.8,5.6,6.8,9.3,5.4,3.5,3.2,4,6.8,7.2,7.7,6.7,8,10,12,15,15,9.5
"2018/01/28","馬祖","O3",30,30,30,29,27,24,26,22,21,19,29,31,34,32,28,26,24,22,18,15,14,16,18,18
"2018/01/28","馬祖","PM10",15,13,13,12,12,11,11,12,10,10,11,10,12,13,12,13,14,13,16,18,19,22,34,35
"2018/01/28","馬祖","SO2",1,1.8,1.7,1.7,1.9,1.6,1.8,1.9,2.1,2.4,1.8,1.6,1.6,1.6,1.6,1.4,1.3,1.4,1.2,1.4,1.3,4,1.9,1.6
"2018/01/29","馬祖","CO",0.3,0.27,0.27,0.27,0.29,0.29,0.29,0.32,0.34,0.35,0.34,0.34,0.35,0.36,0.36,0.34,0.33,0.33,0.34,0.37,0.44,0.5,0.55,0.57
"2018/01/29","馬祖","NOx",8.8,7,6,5.5,5.1,5,5,5.6,7.9,8,7.3,7.4,7.6,8.2,9,7.7,7,7.1,6.1,5.4,5.6,5.3,5.5,5.5
"2018/01/29","馬祖","O3",20,23,25,25,25,25,25,26,23,22,24,24,25,24,26,28,30,35,39,42,47,49,49,48
"2018/01/29","馬祖","PM10",22,20,17,15,15,17,18,14,16,20,16,18,24,27,31,30,30,33,34,38,51,67,76,84
"2018/01/29","馬祖","SO2",1.5,1.7,1.7,1.6,1.3,1.4,1.4,1.4,1.3,1.3,1.4,1.3,1.3,1.6,1.6,1.3,1.5,1.3,1.4,1.6,1.9,2.1,2.3,1.7
"2018/01/30","馬祖","CO",0.6,0.64,0.65,0.64,0.57,0.47,0.47,0.52,0.58,0.61,0.61,0.59,0.53,0.52,0.52,0.52,0.52,0.51,0.49,0.46,0.44,0.42,0.4,0.39
"2018/01/30","馬祖","NOx",5.8,4.4,4.6,5.2,5.3,5.1,4.8,5.4,6.8,7.5,8.3,8.8,8,7.6,8.3,11,11,10,9.3,9.1,8.9,7.2,6.3,5.6
"2018/01/30","馬祖","O3",47,47,46,43,41,39,41,41,40,40,38,39,37,39,38,38,40,42,44,43,43,43,43,43
"2018/01/30","馬祖","PM10",93,98,103,104,97,83,68,70,79,92,104,104,97,96,100,103,104,100,97,91,83,79,72,64
"2018/01/30","馬祖","SO2",2.7,2.3,2.5,2.4,2.2,2.3,2,2,2.3,2.8,2.9,2.7,2.4,2.4,2.3,2.7,2.6,2.3,2.4,2.2,2.3,1.8,1.6,1.2
