"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/31","林園","CO",0.6,0.62,0.65,0.62,0.62,0.64,0.63,0.64,0.64,0.58,0.8,0.63,0.55,0.62,0.59,0.88,0.73,0.63,0.68,1.61,0.87,0.59,0.59,0.69
"2018/01/31","林園","NOx",29,30,36,32,35,32,35,39,32,23,37,34,24,28,27,50,37,33,31,49,34,31,31,29
"2018/01/31","林園","O3",5,5.2,2.7,3.3,3.7,4.5,2.3,5.8,12,22,32,38,53,68,78,60,51,40,30,13,14,12,10,12
"2018/01/31","林園","PM10",79,75,76,68,62,60,58,59,66,59,60,50,41,58,69,101,76,90,69,81,66,71,68,55
"2018/01/31","林園","SO2",4.9,8.9,11,7.8,8.3,12,7.1,15,18,9.2,13,5.8,7.7,8.6,7.2,15,8.5,8.5,7.7,11,9.1,9.7,11,12
"2018/02/01","林園","CO",0.55,0.44,0.46,0.68,0.89,0.92,0.46,0.58,0.84,0.65,0.61,0.57,0.54,0.82,0.75,0.58,0.57,0.7,0.83,1.11,1.05,0.94,0.82,0.78
"2018/02/01","林園","NOx",34,18,22,28,46,29,22,36,45,39,37,33,27,59,52,26,20,30,59,63,49,45,36,30
"2018/02/01","林園","O3",12,16,12,6.9,2.2,6.1,9.8,5.5,5.7,8.8,13,15,24,19,23,44,51,45,15,8.7,12,8.7,9.6,9.9
"2018/02/01","林園","PM10",39,28,42,29,53,39,40,42,48,52,55,64,57,77,74,61,56,85,104,121,119,108,97,99
"2018/02/01","林園","SO2",10,11,20,5,16,4.3,2.5,4.2,NA,4.1,4.7,4.7,5.3,11,12,5,4.1,6.3,13,14,7.8,8.2,7.3,9.2
"2018/02/02","林園","CO",0.87,0.86,0.8,0.74,0.79,0.79,0.67,0.7,0.75,0.72,0.74,0.6,0.63,0.99,1.83,4.64,4.41,3.84,1.61,0.33,0.37,1.1,1.19,0.39
"2018/02/02","林園","NOx",29,42,40,33,36,45,30,26,31,23,22,13,18,33,26,40,41,39,28,18,22,30,37,23
"2018/02/02","林園","O3",8.2,4.5,2.7,5.3,3.4,3.8,5.9,7.9,11,24,40,57,67,62,64,42,33,28,28,32,26,18,12,19
"2018/02/02","林園","PM10",104,109,90,90,87,83,60,60,81,90,74,54,71,71,77,86,83,70,63,72,53,51,53,53
"2018/02/02","林園","SO2",6.1,5.4,5.2,5.6,4,6.6,4.6,4.3,3.9,1.9,1.8,1.5,4.6,11,5.7,11,8.7,8.1,4.6,1.8,3.9,5.4,6.2,2.7
