"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/27","新店","SO2",1.3,1.2,1.2,1.1,1.2,1.2,1.1,1.2,1.3,1.3,1.3,1.3,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.1,1.2,1.2,1.3,1.4
"2018/01/28","新店","CO",0.42,0.36,0.26,0.27,0.3,0.31,0.38,0.31,0.32,0.33,0.31,0.31,0.4,0.39,0.43,0.41,0.36,0.35,0.3,0.31,0.27,0.26,0.25,0.21
"2018/01/28","新店","NOx",16,16,8.8,9,11,15,18,15,17,19,17,16,23,25,27,26,25,22,17,18,16,13,14,8.3
"2018/01/28","新店","O3",12,9.8,15,10,7.8,8.9,10,17,15,15,17,18,15,13,12,13,17,21,24,22,25,28,29,35
"2018/01/28","新店","PM10",12,11,12,10,16,27,35,32,21,17,14,12,15,16,11,11,11,7,6,10,9,12,9,4
"2018/01/28","新店","SO2",1.7,1.6,1.4,1.5,1.6,4.1,3.2,2.7,2.3,3,2.8,2.2,1.7,1.7,1.7,1.6,1.7,1.7,1.6,1.6,1.7,1.5,1.6,1.4
"2018/01/29","新店","CO",0.19,0.2,0.2,0.18,0.19,0.22,0.27,0.41,0.52,0.46,0.43,0.44,0.46,0.45,0.49,0.53,0.6,0.7,0.72,0.65,0.62,0.58,0.52,0.51
"2018/01/29","新店","NOx",7.2,6.1,5.4,5.3,5.2,5.4,11,17,25,23,23,21,20,17,20,20,24,23,25,22,21,19,17,13
"2018/01/29","新店","O3",37,36,36,35,36,34,29,25,22,24,25,25,27,27,26,28,27,27,25,29,28,28,31,34
"2018/01/29","新店","PM10",9,8,9,11,8,10,11,11,12,13,13,16,19,18,17,20,22,22,27,29,22,15,16,17
"2018/01/29","新店","SO2",1.2,1.4,1.4,1.3,1.4,1.3,1.3,1.3,1.5,1.5,2.4,3.6,3.2,3.1,2.3,1.8,3.8,2.6,2.9,3.4,2,1.7,2.8,2.1
"2018/01/30","新店","CO",0.47,0.33,0.3,0.24,0.25,0.25,0.31,0.48,0.54,0.36,0.34,0.36,0.36,0.38,0.38,0.39,0.48,0.57,0.64,0.61,0.49,0.52,0.5,0.47
"2018/01/30","新店","NOx",9.6,7.4,6,6.1,5,5.6,14,28,30,18,18,19,18,19,21,24,28,30,30,32,25,26,22,20
"2018/01/30","新店","O3",36,40,39,40,39,38,31,21,20,29,33,31,30,27,26,24,21,22,20,18,25,25,27,29
"2018/01/30","新店","PM10",18,17,11,10,11,13,13,12,11,9,10,12,10,11,13,12,14,14,15,15,11,9,5,5
"2018/01/30","新店","SO2",2,2.1,1.6,2.3,1.6,1.6,2.1,2,1.8,1.8,1.9,1.9,1.9,1.7,1.7,1.9,1.8,1.9,1.8,1.9,1.8,1.8,1.8,1.9
"2018/01/31","新店","CO",0.45,0.34,0.32,0.32,0.35,0.36,0.43,0.73,0.84,0.61,0.5,0.39,0.43,0.41,0.43,0.43,0.51,0.55,0.55,0.39,0.29,0.33,0.31,0.32
"2018/01/31","新店","NOx",15,8.4,8.3,8.7,11,12,20,42,46,32,29,17,20,18,22,25,29,31,25,18,13,16,15,12
"2018/01/31","新店","O3",30,35,35,32,26,26,20,9.4,13,20,26,36,31,31,27,25,22,21,26,32,33,31,33,37
"2018/01/31","新店","PM10",10,8,5,10,12,7,6,11,11,10,10,9,10,14,14,10,6,5,7,11,7,5,6,8
"2018/01/31","新店","SO2",1.5,1.2,1.3,1.2,1.2,3.4,1.6,1.6,2,1.8,1.7,1.5,1.3,1.4,3.3,2.5,1.6,1.4,1.4,1.3,1.2,1.4,1.4,1.4
"2018/02/01","新店","CO",0.4,0.47,0.52,0.55,0.51,0.57,0.66,0.8,0.9,0.85,0.86,0.85,0.76,0.57,0.59,0.63,0.7,0.82,0.94,0.79,0.57,0.53,0.48,0.42
"2018/02/01","新店","NOx",8.4,8.6,8.5,8.9,8.6,9.4,14,25,27,27,29,27,28,24,27,29,34,36,39,29,25,22,20,16
"2018/02/01","新店","O3",42,39,36,35,36,31,27,18,16,18,17,18,18,22,17,15,12,13,12,18,26,29,31,36
"2018/02/01","新店","PM10",12,11,10,15,18,21,22,27,37,44,47,54,56,NA,45,43,39,37,34,31,27,20,15,14
"2018/02/01","新店","SO2",1.2,1.6,1.6,1.5,1.6,1.6,1.8,2,2.2,2.1,2.1,2.1,1.8,1.8,2.5,2.7,1.5,0.9,0.9,0.9,3,1.7,1.1,1.7
