"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/24","屏東","CO",0.41,0.35,0.33,0.33,0.45,0.46,0.51,0.74,0.73,0.68,0.65,0.49,0.53,0.44,0.38,NA,0.52,0.73,0.98,0.81,0.66,0.66,0.59,0.52
"2018/01/24","屏東","NOx",21,16,13,12,11,12,18,28,24,21,20,19,20,16,11,NA,21,31,37,36,26,23,24,19
"2018/01/24","屏東","O3",14,17,19,14,12,11,9,6.4,15,35,55,57,68,80,83,NA,80,65,53,44,38,33,26,27
"2018/01/24","屏東","PM10",98,91,87,81,73,67,67,72,82,91,100,96,91,82,82,75,90,102,126,135,142,129,116,106
"2018/01/24","屏東","SO2",2.2,1.6,1.6,1.4,1.4,1.6,2.2,2.7,2.9,3.5,3.5,3.9,3.9,2.9,2.4,NA,4,4.5,4.8,6.7,3.9,2.4,2.4,2.2
"2018/01/25","屏東","CO",0.46,0.46,0.5,0.52,0.51,0.53,0.58,0.67,0.8,0.64,0.6,0.56,0.53,NA,NA,0.41,0.53,0.65,0.54,0.61,0.7,0.69,0.61,0.54
"2018/01/25","屏東","NOx",18,15,14,15,15,16,19,24,30,25,17,15,16,NA,NA,NA,22,28,21,23,26,27,24,21
"2018/01/25","屏東","O3",22,21,19,18,15,11,9.3,9.9,13,30,52,NA,NA,57,65,81,70,53,47,38,27,24,23,20
"2018/01/25","屏東","PM10",102,94,84,77,80,91,101,99,92,92,105,109,NA,90,79,71,63,68,78,88,91,92,86,84
"2018/01/25","屏東","SO2",1.3,2.3,2.4,2.3,1.9,2,2.1,2.5,2.9,3.2,3.7,3.6,3.6,NA,NA,3.9,5.7,5.7,4.3,4.2,3.9,3.8,3.7,3.2
"2018/01/26","屏東","CO",0.53,0.51,0.43,0.39,0.45,0.37,0.39,0.51,0.61,0.52,0.44,0.39,0.35,0.32,0.36,0.49,0.38,0.43,0.44,0.43,0.41,0.41,0.37,0.34
"2018/01/26","屏東","NOx",20,17,16,13,12,13,16,23,26,22,19,15,13,12,18,27,21,21,23,22,21,22,20,19
"2018/01/26","屏東","O3",17,12,15,16,12,10,7.1,6.4,13,25,41,59,71,72,75,69,59,43,34,25,21,17,16,13
"2018/01/26","屏東","PM10",79,78,71,69,63,56,47,48,45,61,66,71,39,47,74,87,89,104,105,115,109,100,84,69
"2018/01/26","屏東","SO2",3.2,2,1.9,1.9,1.8,1.8,1.3,1.1,1.8,2.5,2.5,2.5,2.7,3,3.8,5.4,3.3,3.1,2.7,3.2,2.7,2.3,2.2,1.4
"2018/01/27","屏東","CO",0.32,0.32,0.32,0.31,0.3,0.32,0.42,0.5,0.51,0.56,0.53,0.35,0.35,0.35,0.41,0.44,0.4,0.46,0.68,0.7,0.59,0.52,0.65,0.5
"2018/01/27","屏東","NOx",18,17,17,16,16,17,19,24,27,36,28,16,13,13,18,27,21,23,29,28,25,22,28,24
"2018/01/27","屏東","O3",12,9.9,8.8,8.4,7,5.1,3.1,4.4,8.7,14,30,47,66,72,71,49,51,46,38,34,27,22,14,15
"2018/01/27","屏東","PM10",62,60,57,58,55,58,49,54,62,80,88,85,74,69,68,76,71,70,71,77,79,78,82,82
"2018/01/27","屏東","SO2",1.7,1.5,1.3,1.3,1.2,1.1,1.2,1.1,1.8,2.8,2.8,3.3,2.9,2.9,4.7,7.4,4.7,4.7,4.7,4.4,3.1,2.5,2.3,1.4
"2018/01/28","屏東","CO",0.49,0.45,0.4,0.4,0.41,0.44,0.46,0.42,0.43,0.47,0.47,0.43,0.37,0.34,0.28,0.3,0.43,0.48,0.49,0.51,0.53,0.46,0.39,0.37
"2018/01/28","屏東","NOx",21,15,14,14,14,14,16,14,15,15,16,13,10,8.5,7.4,7.8,12,16,19,20,23,23,19,18
"2018/01/28","屏東","O3",16,15,13,13,12,10,7.3,10,13,22,30,46,55,59,55,57,57,42,37,24,14,11,12,9.6
"2018/01/28","屏東","PM10",75,72,67,62,60,65,77,73,71,66,75,72,69,58,47,44,46,59,64,63,59,51,52,46
