"¤é´Á","´ú¯¸","´ú¶µ","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/04/02","±[­I","NOx",6.6,5.9,5.9,5.9,5.8,8.1,9.3,6.8,5.3,4.8,6.2,10,13,11,14,15,14,10,8.3,6.9,7.7,7.6,11,9.4
"2018/04/02","±[­I","O3",37,38,33,32,34,27,25,41,54,58,60,62,62,66,56,53,46,46,44,44,38,35,22,25
"2018/04/02","±[­I","PM10",81,77,81,75,68,62,53,62,67,68,69,69,76,74,74,74,69,62,64,75,80,74,66,63
"2018/04/02","±[­I","SO2",2.3,2.5,2.4,2.3,2.4,2.5,2.9,3.2,3.3,3.1,3.1,4.3,4.7,4.2,5.7,5.6,4.7,3,2.5,3,2.8,2.7,2.6,2.5
"2018/04/03","±[­I","CO",0.23,0.21,0.23,0.25,0.23,0.22,0.28,0.28,0.17,0.18,0.15,NA,0.17,0.15,0.15,0.15,0.16,0.2,0.22,0.22,0.27,0.23,0.21,0.22
"2018/04/03","±[­I","NOx",7.6,10,17,19,18,17,19,14,6.7,7.7,6.9,NA,12,10,NA,8.3,8.7,9.9,10,11,12,9.6,8.6,9.5
"2018/04/03","±[­I","O3",28,20,9.2,7.1,6.9,9.9,13,28,43,49,50,NA,47,40,44,44,41,38,32,31,26,27,26,24
"2018/04/03","±[­I","PM10",66,70,70,66,65,61,55,47,61,63,70,NA,65,67,67,65,67,72,70,79,85,95,99,101
"2018/04/03","±[­I","SO2",2.5,1.8,1.8,1.9,2.2,2.9,2.6,2.7,2.6,3.5,2.8,NA,3.5,3.1,2.6,2.4,2.1,2,1.9,2,1.7,1.9,2.1,2.1
"2018/04/04","±[­I","CO",0.22,0.36,0.38,0.37,0.34,0.4,0.48,0.49,0.37,0.29,0.24,0.22,0.19,0.2,0.2,0.18,0.18,0.21,0.23,0.23,0.26,0.25,0.26,0.22
"2018/04/04","±[­I","NOx",8,17,20,22,21,23,21,23,11,8.4,6.2,6.2,5.4,5.3,5.6,6,6.6,8,10,9.4,11,12,10,7.1
"2018/04/04","±[­I","O3",23,9.1,3.6,2.4,2.5,3,5.9,8.8,30,40,50,57,55,49,48,45,44,41,32,28,22,19,19,25
"2018/04/04","±[­I","PM10",96,86,73,70,65,60,56,61,70,78,80,73,68,60,63,58,57,53,54,58,80,82,91,71
"2018/04/04","±[­I","SO2",2.6,1.7,1.5,1.3,2.2,2,2,2.4,3.9,3.5,2.2,2.3,1.6,1.3,1.2,0.9,1.1,1.5,2.1,2.1,2.7,4.3,4.1,3.3
"2018/04/05","±[­I","CO",0.27,0.32,0.37,0.49,0.48,0.45,0.44,0.44,0.33,0.34,0.33,0.38,0.29,0.2,0.2,0.2,0.22,0.24,0.29,0.26,0.28,0.32,0.3,0.26
"2018/04/05","±[­I","NOx",7.7,9.2,8.8,10,11,10,12,12,8.1,7.2,6.7,9.6,7.3,6.4,6.3,5.7,6.9,7.1,7.8,7,7.4,8,9.9,8.6
"2018/04/05","±[­I","O3",25,25,26,21,20,23,21,28,43,55,66,61,65,60,54,53,48,47,40,36,32,26,11,19
"2018/04/05","±[­I","PM10",75,83,99,119,118,123,116,115,102,92,89,89,89,79,80,77,86,77,78,76,85,96,97,97
"2018/04/05","±[­I","SO2",3.4,4.3,4,4.4,5.8,4.7,3.6,3.9,3.5,3.2,3.4,5.1,3.7,2.6,2.3,2.2,2.1,1.9,2,2.2,2.8,2.4,2.4,2.1
"2018/04/06","±[­I","CO",0.33,0.31,0.33,0.33,0.34,0.31,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/04/06","±[­I","NOx",11,15,17,19,19,22,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/04/06","±[­I","O3",13,4.1,4.6,5.8,4,4.2,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/04/06","±[­I","PM10",90,84,78,70,70,68,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/04/06","±[­I","SO2",1.7,1.3,1,0.9,0.3,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/04/07","±[­I","CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.26,0.27,0.27,NA,0.34,0.32,0.29,0.28,0.24,0.21,0.18
"2018/04/07","±[­I","NOx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/04/07","±[­I","O3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,54,54,54,NA,51,50,53,51,51,52,51
"2018/04/07","±[­I","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,171,159,147,142,141,132,120,107,99,93
"2018/04/07","±[­I","SO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.7,2.8,2.9,NA,1.4,1.6,1.5,1.5,1.5,1.4,1.8
"2018/04/08","±[­I","CO",0.26,0.24,0.23,0.24,0.24,0.27,0.31,0.32,0.32,0.32,0.3,0.29,0.29,0.26,0.24,0.25,0.25,0.26,0.28,0.32,0.34,0.37,0.37,0.44
"2018/04/08","±[­I","NOx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/04/08","±[­I","O3",49,49,48,49,49,41,36,37,43,50,60,69,76,76,75,70,73,71,69,62,57,53,46,35
"2018/04/08","±[­I","PM10",86,71,68,61,63,60,68,75,73,63,60,56,33,43,67,77,74,72,71,72,86,89,86,77
"2018/04/08","±[­I","SO2",2.2,1.6,1.8,1.7,1.8,1.8,1.9,3.1,2.5,2.4,2.3,3.8,3.9,2.5,1.9,2,2,1.9,1.6,1.7,1.9,1.5,1.7,1.6
"2018/04/09","±[­I","CO",0.41,0.46,0.43,0.35,0.32,0.31,0.38,0.41,0.26,0.2,0.2,0.2,0.21,0.21,0.2,0.18,0.19,0.24,0.25,0.29,0.28,0.27,0.27,0.34
"2018/04/09","±[­I","NOx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/04/09","±[­I","O3",29,17,15,11,14,13,13,20,49,68,73,78,86,85,79,78,78,75,68,59,56,55,49,32
"2018/04/09","±[­I","PM10",74,79,80,73,74,54,53,44,53,52,51,58,63,63,62,60,58,53,63,77,85,88,84,89
"2018/04/09","±[­I","SO2",2,1.5,1.6,1.5,1.6,2,2.3,2.9,2.4,2.2,2.2,2.5,4.2,5.2,3.9,3.6,3.3,2.7,2.3,2.4,1.9,2.2,1.9,1.4
"2018/04/10","±[­I","CO",0.41,0.4,0.35,0.28,0.26,0.34,0.41,0.45,0.34,0.23,0.21,0.22,0.21,0.24,0.24,0.25,0.27,0.29,0.32,0.34,0.39,0.39,0.37,0.41
"2018/04/10","±[­I","NOx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/04/10","±[­I","O3",21,19,17,24,28,22,21,21,46,61,67,71,73,77,79,79,81,78,69,64,52,40,42,35
"2018/04/10","±[­I","PM10",88,84,79,64,60,56,57,61,60,60,52,55,57,63,NA,NA,52,57,60,72,79,90,95,95
"2018/04/10","±[­I","SO2",1.5,2.4,2.5,2.4,2.5,2.8,3.2,3.7,2.8,1.8,1.9,2.1,2.2,3.5,4.3,4.1,3.8,3.6,2.5,2.5,2.5,2.1,2.2,2.1
"2018/04/11","±[­I","CO",0.45,0.43,0.33,0.31,0.25,0.32,0.55,0.56,0.36,0.26,0.19,0.17,0.15,0.14,0.13,0.18,0.18,0.16,0.17,0.19,0.21,0.21,0.19,0.19
"2018/04/11","±[­I","NOx",NA,27,20,20,17,17,28,30,16,8.2,6.3,5.1,4.4,3.8,3.9,7.3,7.1,4.9,4.6,5.5,7.4,8.3,7.2,6.7
"2018/04/11","±[­I","O3",13,18,26,17,22,21,17,22,36,38,42,50,45,45,40,46,41,36,36,32,25,25,24,25
"2018/04/11","±[­I","PM10",96,93,97,88,79,68,66,67,71,64,57,49,47,34,27,25,33,44,46,38,43,44,54,53
"2018/04/11","±[­I","SO2",2.8,4.3,4,3.5,3.4,4.1,3.7,4.2,5.3,5.6,4.5,4.3,3,3.1,3,4.1,3.5,2.7,2.6,2.8,2.4,2.8,2.6,3.2
"2018/04/12","±[­I","CO",0.2,0.29,0.32,0.33,0.33,0.27,0.32,0.24,0.19,0.17,0.16,0.17,0.14,0.15,0.15,0.17,0.2,0.24,0.31,0.39,0.29,0.26,0.22,0.2
"2018/04/12","±[­I","NOx",6.5,9.2,11,13,14,13,16,13,8.4,5.8,5.4,5,4.5,3.9,3.7,7.3,9.4,9.2,14,18,12,10,9.9,10
"2018/04/12","±[­I","O3",24,22,22,17,12,7.9,7.9,13,19,23,32,35,34,29,30,34,33,33,27,19,18,17,16,14
"2018/04/12","±[­I","PM10",57,57,59,57,52,43,39,34,57,50,46,23,26,28,29,24,28,22,41,60,75,67,51,47
"2018/04/12","±[­I","SO2",3.2,2,2.3,2.3,2.6,2.6,2.2,2.5,2.3,2,2.2,2.2,1.9,1.3,1.4,2.8,2.5,1.5,1.4,1.7,1.9,2,1.7,1.5
"2018/04/13","±[­I","CO",0.21,0.25,0.36,0.41,0.38,0.37,0.37,0.41,0.33,0.28,0.22,0.2,0.21,0.18,0.18,0.19,0.18,0.19,0.19,0.22,0.2,0.19,0.19,0.2
"2018/04/13","±[­I","NOx",8.1,9.8,24,26,23,25,34,28,18,12,6.4,5.1,4.4,4.3,4.4,4.7,4.6,5.3,5.3,6.4,11,5.8,6.6,7.9
"2018/04/13","±[­I","O3",14,9.6,2.9,2,1.9,2.3,2.7,6.6,16,27,29,33,34,34,39,33,31,31,30,28,25,31,25,20
"2018/04/13","±[­I","PM10",38,40,31,32,20,21,27,39,55,52,48,35,31,32,34,34,30,39,45,49,34,27,16,23
"2018/04/13","±[­I","SO2",2.1,1.8,1.9,2.5,2.8,2.3,2.8,3.5,4.4,3.8,2.4,2.2,1.8,1.8,1.9,2.3,1.9,2.2,2,2,3.4,2.2,2.1,2.1
"2018/04/14","±[­I","CO",0.21,0.15,0.18,0.19,0.18,0.17,0.2,0.22,0.25,0.23,0.18,0.15,0.13,0.11,0.12,0.1,0.11,0.17,0.13,0.13,0.21,0.14,0.15,0.17
"2018/04/14","±[­I","NOx",7.2,7.4,8.1,9.3,9.2,11,14,14,12,9.1,6.6,5,3.5,2.9,3.1,2.9,3.2,3.4,3.8,4.7,4.5,5.5,6.2,6.6
"2018/04/14","±[­I","O3",18,14,9.5,5.9,4.7,3.4,4.2,8.1,15,21,31,39,35,27,26,24,23,22,21,18,19,16,14,12
"2018/04/14","±[­I","PM10",27,32,38,43,46,38,31,31,38,39,45,40,50,48,45,37,33,32,27,30,38,51,56,54
"2018/04/14","±[­I","SO2",1.8,2.6,2.5,2.4,2.5,2.9,3.1,4.8,5.4,4.8,3.4,2.8,2.6,2.4,2.1,2.1,2.1,2.3,2.1,2,2.2,2.3,2.5,2.3
"2018/04/15","±[­I","CO",0.17,0.16,0.14,0.11,0.11,0.23,0.42,0.47,0.64,0.41,0.27,0.33,0.3,0.26,0.44,0.35,0.33,0.32,0.37,0.39,0.38,0.31,0.3,0.48
"2018/04/15","±[­I","NOx",6.4,7.6,6.2,4.6,7.5,7.2,12,13,21,12,7.3,10,11,7.6,14,15,15,14,16,14,13,9.4,8.5,11
"2018/04/15","±[­I","O3",11,8.3,11,13,11,18,19,20,24,37,45,48,56,62,56,51,48,46,41,40,39,39,39,35
"2018/04/15","±[­I","PM10",44,38,38,37,38,46,45,48,40,58,64,67,77,115,139,133,100,95,106,123,110,89,76,89
"2018/04/15","±[­I","SO2",2.8,2.4,2.6,2.8,3.7,3.2,3.9,4.6,8.1,4.9,2.4,4.2,5.4,3.9,6.4,6.6,6.3,6,7.3,5.2,2.8,2.1,2.4,4
"2018/04/16","±[­I","CO",0.49,0.26,0.28,0.3,0.49,0.42,0.33,0.34,0.3,0.3,0.32,0.43,0.35,0.32,0.28,0.23,0.26,0.27,0.26,0.24,0.36,0.28,0.34,0.25
"2018/04/16","±[­I","NOx",11,8,7.7,7.1,13,14,11,12,10,9.5,10,19,15,12,10,9.8,13,12,13,12,17,15,15,9.5
"2018/04/16","±[­I","O3",39,43,44,46,40,42,46,45,47,46,57,46,66,78,83,72,63,61,53,46,37,36,35,46
"2018/04/16","±[­I","PM10",103,105,103,97,98,101,95,86,78,76,75,69,81,93,103,102,96,90,87,72,73,68,69,59
"2018/04/16","±[­I","SO2",4.4,1.8,1.8,1.3,3.3,3.6,1.8,1.8,1.8,1.9,2.2,6.6,6.3,4.8,3.1,2.5,3,2,2.1,2.3,4.6,2.4,2.7,1.9
"2018/04/17","±[­I","CO",0.75,0.31,0.21,0.22,0.35,0.61,0.7,0.83,0.32,0.26,0.27,0.4,0.51,0.56,NA,0.42,0.38,0.47,0.45,0.6,0.43,0.42,0.56,0.49
"2018/04/17","±[­I","NOx",17,9,4.3,4.1,6.6,15,22,32,11,8.6,9,15,25,NA,NA,NA,21,26,32,29,14,11,12,11
"2018/04/17","±[­I","O3",35,40,44,44,41,27,24,25,43,47,53,50,42,49,NA,NA,72,57,40,34,44,46,41,38
"2018/04/17","±[­I","PM10",46,38,24,18,26,29,37,29,28,15,15,10,18,NA,20,46,56,70,69,74,65,56,54,52
"2018/04/17","±[­I","SO2",3.9,2.1,1.6,1.5,1.9,4,6.3,9.5,3.1,2.2,2.1,4.5,8.6,8.3,NA,5.1,6.7,8.7,10,8.8,3.9,3.2,3.9,3.4
"2018/04/18","±[­I","CO",0.38,0.27,0.28,0.3,0.34,0.28,0.41,0.42,0.3,0.42,0.54,0.36,0.34,0.3,0.27,0.28,0.32,0.31,0.29,0.29,0.31,0.29,0.34,0.29
"2018/04/18","±[­I","NOx",10,8.3,7.3,7,8,11,15,17,12,17,20,13,8.6,8.6,8.3,9.2,9.1,9.7,9.4,9.6,11,9.2,9,9.7
"2018/04/18","±[­I","O3",38,36,35,36,36,39,39,39,41,43,50,68,82,84,79,81,80,77,68,62,48,53,37,32
"2018/04/18","±[­I","PM10",57,50,46,31,28,34,49,47,46,44,57,70,69,67,66,67,64,56,51,53,66,74,76,66
"2018/04/18","±[­I","SO2",3,1.7,1.5,1.5,1.9,2,3.4,3.2,2.2,4.1,7.6,5.5,3.2,2.7,2.3,2.2,2.2,1.9,1.6,1.7,2.2,1.5,1.4,1.2
"2018/04/19","±[­I","CO",0.29,0.32,0.34,0.35,0.46,0.63,0.73,0.76,0.63,0.55,0.48,0.38,0.32,0.27,0.27,0.28,0.28,0.28,0.33,0.31,0.32,0.32,0.32,0.3
"2018/04/19","±[­I","NOx",10,8.4,9.2,8.9,15,23,31,25,15,13,7.8,7.2,7.4,6.7,6.5,7.9,7.3,7.4,8.5,7.6,6.9,5.9,6.3,6.8
"2018/04/19","±[­I","O3",31,31,23,26,12,3.7,5.4,17,39,60,81,84,85,79,77,79,74,72,67,63,57,55,49,44
"2018/04/19","±[­I","PM10",66,66,68,70,74,75,73,88,107,117,108,94,83,67,56,51,59,61,72,73,69,67,65,66
"2018/04/19","±[­I","SO2",1.1,2,1.8,2.3,2.3,2.5,2.3,4.9,5.9,5.8,6,4.2,3.4,3.1,2.8,3.1,3,2.6,2.3,2.3,2.3,2.6,2.6,2.3
"2018/04/20","±[­I","CO",0.3,0.27,0.29,0.3,0.32,0.37,0.4,0.34,0.25,0.22,0.23,0.22,0.21,0.25,0.27,0.27,0.33,0.33,0.32,0.32,0.33,0.35,0.33,0.33
"2018/04/20","±[­I","NOx",7.3,10,9.4,9.4,14,21,19,13,6.7,5.7,6.2,5.8,7.6,9.1,11,11,12,11,11,9.2,9.2,10,11,10
"2018/04/20","±[­I","O3",42,33,31,26,18,5.7,13,35,55,63,66,64,73,77,76,75,75,74,76,67,67,59,44,45
"2018/04/20","±[­I","PM10",65,67,79,75,73,58,67,78,94,89,79,66,59,49,64,74,108,113,119,92,83,76,79,81
"2018/04/20","±[­I","SO2",2.9,2.6,2.5,2.3,2.3,2.7,3.7,4.4,4.2,4.2,3.8,3.3,3.9,4.6,5.9,5.9,4.8,4.4,3.7,3,3,2.8,2.5,2.7
"2018/04/21","±[­I","CO",0.34,0.34,0.35,0.32,0.33,0.43,0.46,0.43,0.34,0.31,0.28,0.2,0.19,0.17,0.17,0.17,0.18,0.22,0.26,0.24,0.25,0.28,0.31,0.38
"2018/04/21","±[­I","NOx",11,14,13,9.5,11,18,23,17,11,8.7,8.4,7.3,7.6,8.2,7.5,7.3,7.7,8.3,9.2,9.5,9.5,11,11,11
"2018/04/21","±[­I","O3",36,27,26,33,22,6.1,9.5,29,58,69,70,69,66,67,62,62,58,56,55,47,40,34,32,28
"2018/04/21","±[­I","PM10",79,88,92,93,78,75,91,103,104,94,94,93,86,82,76,65,57,54,62,75,84,97,98,101
"2018/04/21","±[­I","SO2",2.4,2.5,2.6,2.6,2.4,2.3,3.3,4.4,5.4,5.9,5.5,4.6,4.4,4.4,3.3,2.7,2.6,2.6,2.7,3.1,3,3.8,4.1,4.2
"2018/04/22","±[­I","CO",0.4,0.44,0.47,0.45,0.46,0.53,0.64,0.63,0.61,0.59,0.47,0.41,0.38,0.34,0.28,0.27,0.29,0.28,0.31,0.31,0.31,0.33,0.35,0.39
"2018/04/22","±[­I","NOx",12,14,16,14,14,20,28,22,20,15,9.7,7.7,8.4,7.2,6.8,6.5,7,8.4,9,8.5,7.6,8.4,8.4,12
"2018/04/22","±[­I","O3",23,15,8.6,9.1,10,4.6,4.3,16,21,46,63,80,78,76,71,68,63,54,52,46,42,38,34,23
"2018/04/22","±[­I","PM10",96,102,104,96,84,77,90,97,110,116,114,100,78,73,63,65,62,70,70,73,72,78,77,80
"2018/04/22","±[­I","SO2",4,3.6,3.2,3.1,3.1,2.9,3.4,5.7,8.9,7.3,5.7,4.7,4.7,4.7,4.4,3.4,3.7,3.6,3.4,3.3,3,3.2,3.3,2.9
"2018/04/23","±[­I","CO",0.46,0.44,0.36,0.27,0.27,0.29,0.32,0.39,0.21,0.2,0.18,0.18,0.19,0.14,0.11,0.07,0.07,0.05,0.23,0.27,0.29,0.23,0.17,0.16
"2018/04/23","±[­I","NOx",16,21,20,12,11,9.9,14,19,8.4,5.6,5.1,4.5,4.9,5.2,5,3.9,3.7,3.3,12,16,20,15,8.5,6.7
"2018/04/23","±[­I","O3",17,5,7.1,16,15,14,12,15,34,47,54,55,60,58,48,29,28,23,35,28,16,11,12,14
"2018/04/23","±[­I","PM10",86,94,98,79,73,60,59,60,57,58,48,47,52,54,59,47,34,33,42,51,49,50,73,94
"2018/04/23","±[­I","SO2",3.2,2.4,2.7,2.1,2.1,1.6,1.7,2.2,3.2,3,3,3.2,3.6,3.3,2.5,1.3,1.3,1.3,1.5,1.8,2.3,2.1,1.9,1.8
"2018/04/24","±[­I","CO",0.16,0.1,0.07,0.06,0.05,0.08,0.07,0.09,0.11,0.08,0.06,0.06,0.06,0.05,0.07,0.07,0.08,0.15,0.35,0.38,0.59,0.37,0.34,0.61
"2018/04/24","±[­I","NOx",6.4,5.9,4.7,3.6,3.1,5.1,4.7,7,5.3,4.2,4.8,4,NA,NA,NA,4.5,4.9,7.9,18,20,19,15,14,21
"2018/04/24","±[­I","O3",16,16,17,23,23,18,19,18,25,28,29,33,27,26,30,26,25,26,16,14,17,19,16,11
"2018/04/24","±[­I","PM10",105,82,52,32,28,24,24,25,37,39,40,35,32,NA,31,35,35,24,27,38,40,35,30,34
"2018/04/24","±[­I","SO2",1.9,1.6,1.2,1.2,1.3,1.3,1.4,1.8,1.7,1.6,2,1.8,1.1,1.4,2.5,1.4,1.3,1.8,4.4,4.1,4,2.3,1.7,5.1
"2018/04/25","±[­I","CO",0.52,0.54,0.47,0.25,0.23,0.24,0.27,0.3,0.29,0.54,0.6,0.44,0.36,0.35,0.33,0.3,0.33,0.33,0.38,0.54,0.63,0.47,0.79,0.66
"2018/04/25","±[­I","NOx",20,17,12,7.2,6.6,7,8.3,10,9.5,19,26,16,12,12,11,12,16,17,19,18,19,18,23,20
"2018/04/25","±[­I","O3",15,21,34,43,44,40,36,35,39,34,33,53,75,83,84,86,78,69,62,54,43,38,26,26
"2018/04/25","±[­I","PM10",35,41,37,36,36,39,47,41,39,46,61,73,73,78,85,99,102,97,92,81,81,74,72,67
"2018/04/25","±[­I","SO2",5.6,4.8,3.6,1.7,1.4,1.4,1.3,1.4,1.7,5.4,7.6,3.8,3,3.4,3.3,3.4,4.6,5.3,5.5,5,4.7,3.5,6.4,5.3
"2018/04/26","±[­I","CO",0.68,0.57,0.37,0.5,0.55,0.56,0.6,0.49,0.74,0.41,0.44,0.45,0.41,0.42,0.38,0.35,0.34,0.34,0.36,0.35,0.3,0.3,0.31,0.35
"2018/04/26","±[­I","NOx",21,15,11,15,22,25,22,19,27,18,15,12,9.8,10,11,9.4,10,11,10,10,8.2,8.1,8,9.3
"2018/04/26","±[­I","O3",23,25,28,23,15,19,24,32,34,49,64,79,93,101,101,94,92,87,80,68,66,61,58,44
"2018/04/26","±[­I","PM10",59,64,54,50,54,58,74,68,74,69,71,74,79,85,84,78,72,73,72,79,71,78,74,87
"2018/04/26","±[­I","SO2",6.7,3.9,2.8,4.5,6.1,6.2,5.2,4.2,9.4,7.9,5.8,6,5.5,6,5.3,3.8,3.4,3.6,3,2.7,2.5,3.1,4.5,3.4
"2018/04/27","±[­I","CO",0.37,0.4,0.4,0.41,0.4,0.47,0.59,0.55,0.52,0.5,0.46,0.36,0.31,0.31,0.3,0.33,0.38,0.43,0.47,0.46,0.38,0.33,0.35,0.51
"2018/04/27","±[­I","NOx",9.2,9.2,9.5,9.1,9.8,12,18,22,19,14,9.2,6.5,6,5.9,6,7.2,8.3,12,15,13,7.3,5.8,8,15
"2018/04/27","±[­I","O3",42,35,33,33,25,20,24,22,37,61,80,77,72,67,68,67,63,62,52,49,55,55,45,27
"2018/04/27","±[­I","PM10",87,87,81,74,73,81,96,113,116,115,105,88,65,45,38,41,44,51,48,52,50,47,42,54
"2018/04/27","±[­I","SO2",3.4,4.2,3.9,4.9,4.4,5.3,6.8,5.5,6.1,6.8,6.6,4.6,3.6,2.9,3.1,3.1,3.7,4.8,5.8,5,3.1,2.8,3.6,6
"2018/04/28","±[­I","CO",0.65,0.67,0.67,0.62,0.53,0.48,0.65,0.64,0.65,0.5,0.42,0.38,0.33,0.32,0.34,0.35,0.37,0.39,0.35,0.31,0.32,0.33,0.31,0.31
"2018/04/28","±[­I","NOx",19,19,19,20,18,17,20,21,20,14,8.7,7.4,7.5,6.9,7.6,8.7,8.3,9.4,9.4,6.3,6.1,6.2,6.4,6.5
"2018/04/28","±[­I","O3",20,16,12,10,10,13,14,19,27,45,60,77,78,81,88,89,91,92,96,79,72,67,52,49
"2018/04/28","±[­I","PM10",72,77,68,61,62,64,69,80,90,98,93,83,75,68,63,62,69,68,68,62,77,74,72,56
"2018/04/28","±[­I","SO2",7.2,5.4,5.1,4.9,4.3,3.9,7.2,10,11,7.8,5.2,4.4,3.8,3.3,3.3,3.5,3.4,3.2,2.9,1.9,1.6,1.8,1.6,1.6
"2018/04/29","±[­I","CO",0.31,0.33,0.34,0.33,0.35,0.35,0.38,0.37,0.36,0.36,0.37,0.36,0.38,0.38,0.36,0.37,0.34,0.36,0.39,0.38,0.37,0.41,0.38,0.36
"2018/04/29","±[­I","NOx",7,4.9,5.3,6.1,7.2,6.5,8,6.1,4.9,4.8,7.8,7.4,8.9,11,13,13,8.9,8.7,8.2,8.4,6.2,4.9,5,4.4
"2018/04/29","±[­I","O3",40,46,42,30,31,34,33,47,61,64,70,79,90,87,72,64,65,69,67,60,63,67,65,57
"2018/04/29","±[­I","PM10",61,62,69,62,69,63,66,70,83,82,68,63,59,64,52,42,47,58,74,72,74,78,81,75
"2018/04/29","±[­I","SO2",1.8,1.6,1.5,1.4,1.3,1.5,1.7,2.8,3.1,2.8,3.3,3.2,4,5.5,6.1,5.5,3.2,2.8,2.6,2.3,2.3,1.8,1.6,1.9
"2018/04/30","±[­I","CO",0.36,0.38,0.37,0.37,0.4,0.43,0.48,0.47,0.42,0.4,0.39,NA,0.34,0.34,0.33,0.32,0.33,0.33,0.32,0.29,0.31,0.3,0.28,0.3
"2018/04/30","±[­I","NOx",4.6,5.1,4.7,5.3,6.2,7.3,11,11,5.7,4.7,6.5,NA,8.7,13,14,12,12,8.6,6.5,6.2,5.5,5.6,6,6
"2018/04/30","±[­I","O3",53,49,48,42,42,34,24,35,58,60,62,NA,71,71,61,59,54,40,35,33,31,29,26,26
"2018/04/30","±[­I","PM10",66,57,65,64,74,71,82,82,96,88,86,NA,NA,61,52,43,43,43,53,48,47,41,42,43
"2018/04/30","±[­I","SO2",1.9,1.3,1.3,1.4,1.9,1.5,1.9,3.3,2.9,2.3,3.4,NA,3.4,5.5,5.7,4.8,4,1.8,1.4,1.4,1.2,1.2,1,1.4
"2018/05/01","±[­I","CO",0.3,0.31,0.33,0.37,0.41,0.42,0.44,0.37,0.3,0.25,0.23,0.22,0.2,0.18,0.18,0.2,0.2,0.22,0.22,0.23,0.22,0.2,0.18,0.2
"2018/05/01","±[­I","NOx",7.5,5,5.5,NA,17,17,16,8.5,6.4,3.4,2.8,1.6,NA,2.2,2,2,3.3,2.6,3.2,3.3,NA,3.7,3.5,4.1
"2018/05/01","±[­I","O3",23,25,21,14,4,6.5,11,24,26,34,38,40,36,37,31,27,27,25,22,21,20,17,18,15
"2018/05/01","±[­I","PM10",42,48,49,48,42,46,57,69,64,57,44,38,34,27,36,35,33,32,31,38,31,36,24,23
"2018/05/01","±[­I","SO2",1.4,2.6,2.8,2.7,2.5,3.3,3.4,3.6,3.6,2.5,2.2,2.1,2.3,2.6,2.2,2.1,2.6,1.9,2,1.9,2.3,2.1,2.3,2.1
"2018/05/02","±[­I","CO",0.23,0.24,0.23,0.24,0.27,0.29,0.32,0.28,0.24,0.24,0.24,0.24,0.22,0.19,NA,0.22,0.22,0.23,0.24,0.23,0.25,0.25,0.26,0.24
"2018/05/02","±[­I","NOx",4.8,7.6,7.5,7.4,11,14,15,11,7.2,5.1,4.6,4.2,4.7,NA,NA,2.8,3.1,4.4,4.2,5.8,9.4,10,9,7.7
"2018/05/02","±[­I","O3",14,13,12,9.3,5.3,4.1,7.5,15,24,29,36,41,40,NA,28,27,25,24,22,17,12,9,8.1,8.5
"2018/05/02","±[­I","PM10",16,23,27,22,17,9,14,28,48,58,61,52,44,40,NA,34,38,27,28,25,38,44,41,39
"2018/05/02","±[­I","SO2",2.3,1.8,2,1.8,2,2.1,3.1,3.6,3.1,2.8,2.4,2.3,2.1,2,NA,1.5,1.6,1.7,1.4,1.8,2.5,2.3,2,4.3
"2018/05/03","±[­I","CO",0.24,0.19,0.17,0.18,0.18,0.2,0.22,0.25,0.33,0.49,0.52,0.57,0.5,0.51,0.53,0.51,0.47,0.47,0.53,0.65,0.79,0.77,0.67,0.65
"2018/05/03","±[­I","NOx",7.8,7,6.9,5.8,8.5,9.9,11,7.5,11,13,16,15,13,16,17,16,13,14,21,28,35,27,19,16
"2018/05/03","±[­I","O3",8.7,9.3,9.3,9.8,6.6,6.7,8.4,17,24,45,56,74,85,74,83,75,61,56,48,33,21,24,31,34
