"日期","測站","測項","00","01","02","03","04","05","06","07","08","09","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"2018/01/22","松山","CO",0.91,0.44,0.41,0.44,0.41,0.45,0.49,0.77,0.81,0.63,0.48,NA,0.63,0.63,0.65,0.58,0.57,0.63,0.72,0.63,0.59,0.54,0.49,0.41
"2018/01/22","松山","NOx",46,12,11,11,9.8,13,23,55,41,40,24,NA,18,14,17,15,19,25,33,29,27,25,20,14
"2018/01/22","松山","O3",9.4,32,36,32,31,25,20,13,15,18,NA,NA,33,49,50,46,44,40,30,30,30,30,34,38
"2018/01/22","松山","PM10",55,45,44,32,40,43,54,63,58,50,27,NA,NA,6,15,23,31,32,25,24,26,24,29,28
"2018/01/22","松山","SO2",3.6,1.3,0.8,0.5,0.7,0.7,0.8,1,1.1,1.1,0.8,NA,1.3,0.7,0.4,0.3,0.4,0.3,2.7,2.4,1.9,1.8,1,0.6
"2018/01/23","松山","CO",0.39,0.34,0.29,0.27,0.27,0.29,0.35,0.56,0.63,0.39,0.34,0.31,0.29,0.3,0.32,0.31,0.36,0.42,0.49,0.43,0.38,0.37,0.42,0.37
"2018/01/23","松山","NOx",13,9.2,6.5,5.6,5,8,20,39,46,25,19,16,16,15,15,19,25,22,31,25,20,18,18,15
"2018/01/23","松山","O3",38,39,45,45,44,38,28,17,18,33,37,40,41,42,41,37,31,33,26,31,35,38,36,38
"2018/01/23","松山","PM10",39,40,39,30,32,26,28,26,37,39,32,28,26,29,28,33,39,33,30,28,35,40,46,42
"2018/01/23","松山","SO2",2.5,2.3,1.5,1.5,1.1,1.9,2.1,2.3,2.3,1.6,1.8,2.9,6.5,3.8,2.3,2.5,4.6,2.6,7.4,2.6,1.5,1.2,2.2,2.4
"2018/01/24","松山","CO",0.35,0.33,0.31,0.34,0.34,0.4,0.47,0.61,0.71,0.63,0.53,0.49,0.49,0.45,0.46,0.44,0.45,0.51,0.55,0.49,0.46,0.45,0.42,0.36
"2018/01/24","松山","NOx",8.4,7,6.9,7.7,5.7,7.4,16,29,39,42,39,29,28,25,27,27,28,30,28,26,23,21,16,11
"2018/01/24","松山","O3",45,45,44,43,45,41,33,24,20,20,22,29,29,31,27,27,25,23,24,25,27,30,33,37
"2018/01/24","松山","PM10",38,37,40,40,35,36,34,40,44,55,53,52,52,46,46,41,41,36,29,29,34,38,34,26
"2018/01/24","松山","SO2",2,2.9,3.3,4.7,2,3.1,2.3,2.4,2.6,3,3.1,2.4,2.6,2.4,2.2,2.5,2.5,2.2,2.3,2.5,2.8,3.3,2.3,2.2
"2018/01/25","松山","CO",0.34,0.33,0.3,0.29,0.27,0.3,0.34,0.47,0.58,0.47,0.41,0.39,0.37,0.39,0.4,0.39,0.46,0.57,0.7,0.72,0.54,0.42,0.38,0.32
"2018/01/25","松山","NOx",7.7,5.8,5.5,4.9,4.6,6.3,14,27,36,34,28,25,20,24,28,27,35,40,48,51,35,23,18,12
"2018/01/25","松山","O3",41,42,42,42,43,40,33,24,20,23,27,29,32,29,25,23,17,13,8.3,5.9,14,23,27,31
"2018/01/25","松山","PM10",22,24,23,22,16,15,12,13,17,18,22,20,20,19,24,34,43,40,39,36,39,28,23,14
"2018/01/25","松山","SO2",2.9,1.4,1.4,1.2,0.9,1,1.5,1.6,2.1,2,1.8,1.7,1.6,1.9,1.9,1.5,1.8,1.6,2.7,4.1,2.9,1.9,1.7,1.4
"2018/01/26","松山","CO",0.31,0.18,0.13,0.13,0.13,0.15,0.18,0.23,0.28,0.23,0.25,0.23,0.25,0.24,0.25,0.26,0.29,0.35,0.42,0.35,0.3,0.3,0.29,0.26
"2018/01/26","松山","NOx",11,8.1,6.1,4.8,6.5,8.8,16,19,21,19,19,17,18,23,20,25,29,28,32,28,21,20,18,14
"2018/01/26","松山","O3",32,34,37,38,35,32,27,26,25,28,28,30,30,26,27,23,20,20,17,20,24,25,26,30
"2018/01/26","松山","PM10",17,14,13,8,8,10,12,11,12,13,14,14,11,6,8,9,13,18,28,31,25,15,14,12
"2018/01/26","松山","SO2",1,2.2,1.9,1.7,2.5,3.7,1.8,1.6,1.7,1.7,1.8,1.6,2,7.2,2.9,5.1,7.6,3.8,2.5,2.3,2.2,2.6,2.6,2.1
"2018/01/27","松山","CO",0.21,0.14,0.12,0.12,0.12,0.12,0.15,0.23,0.25,0.23,0.21,0.21,0.2,0.19,0.22,0.23,0.28,0.38,0.46,0.52,0.52,0.5,0.51,1.32
"2018/01/27","松山","NOx",9.2,6.7,6,5.6,5,6,12,18,21,21,19,17,15,14,17,20,25,29,37,43,41,37,36,88
"2018/01/27","松山","O3",34,36,36,36,36,36,31,26,25,26,28,30,31,32,29,26,20,16,11,6.8,7.4,9.7,16,3
"2018/01/27","松山","PM10",15,10,7,7,8,8,9,9,12,18,20,26,21,17,14,9,16,17,23,20,18,10,5,10
