"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"2018/08/03","大里","NOx",5,4.5,4.1,4.8,6.1,8.3,14,17,11,9.4,9.3,NA,9.1,9.1,20,17,NA,25,21,23,19,18,16,11
"2018/08/03","大里","O3",22,20,21,17,12,9,8,11,18,25,30,32,31,24,NA,NA,NA,10,8.6,2.4,4.8,3.9,3.4,4.7
"2018/08/03","大里","PM10",21,19,8,13,20,26,22,22,16,24,28,31,29,20,29,32,39,36,42,43,47,40,35,26
"2018/08/03","大里","SO2",2.3,1.8,1.9,1.7,1.7,1.7,2,2.2,2.1,1.8,2,NA,1.9,1.9,2.5,NA,NA,3.2,5.2,2,1.8,1.4,1.9,1.1
"2018/08/04","大里","CO",0.24,0.15,0.21,0.15,0.2,0.19,0.32,0.36,0.24,0.21,0.19,0.18,0.18,0.17,0.17,0.27,0.42,0.45,0.26,0.28,0.32,0.34,0.36,0.23
"2018/08/04","大里","NOx",7.5,7.2,13,9.9,10,12,16,19,15,9.7,9.3,7.9,7.8,8.2,7.1,11,20,24,11,13,14,19,18,14
"2018/08/04","大里","O3",5.1,5.9,1.2,1.9,1.4,2.6,3.4,7.4,13,24,33,42,47,57,49,39,29,20,31,26,21,15,14,14
"2018/08/04","大里","PM10",22,21,20,22,29,32,36,31,31,27,28,34,25,32,28,37,38,48,50,37,24,20,26,25
"2018/08/04","大里","SO2",0.9,1.3,1.7,1.5,1.7,1.4,1.9,2.2,1.9,1.7,1.9,2,2.3,2.2,2.3,3,6.1,8.2,1.6,1.5,1.6,1.8,1.7,1.6
"2018/08/05","大里","CO",0.22,0.26,0.25,0.21,0.2,0.21,0.27,0.32,0.32,0.34,0.33,0.24,0.23,0.19,0.19,0.22,0.26,0.27,0.32,0.44,0.4,0.38,0.33,0.27
"2018/08/05","大里","NOx",12,11,10,9,6.8,9.1,13,10,11,11,13,7.1,7.4,6.8,7.7,7.9,11,11,13,18,20,17,13,11
"2018/08/05","大里","O3",12,8.8,5.5,6.9,8.3,5.4,5.6,18,31,41,42,52,59,50,39,35,28,26,22,15,11,9.4,8.9,9.6
"2018/08/05","大里","PM10",27,25,27,26,25,24,26,27,33,35,35,29,29,30,36,33,32,23,20,21,20,27,28,40
"2018/08/05","大里","SO2",1.5,1.8,2.6,2,1.7,1.8,1.9,2.1,2.1,3.8,5.7,3,2.4,2.5,1.9,1.6,1.6,1.7,1.6,1.6,1.7,1.6,1.8,1.5
"2018/08/06","大里","CO",0.23,0.19,0.19,0.16,0.19,0.21,0.27,0.39,0.56,0.48,0.48,0.37,0.31,0.23,0.2,0.2,0.23,0.37,0.39,0.29,0.33,0.37,0.39,0.29
"2018/08/06","大里","NOx",9.9,7,8,6.8,7.1,9,12,17,24,19,18,16,9.8,8.5,8.8,8.8,11,14,16,11,13,14,15,10
"2018/08/06","大里","O3",8.3,8.8,7.4,8,5.3,4.7,5.8,11,19,43,62,58,67,56,49,51,46,38,27,32,30,24,21,25
"2018/08/06","大里","PM10",34,28,16,22,26,26,21,21,26,39,43,45,47,44,45,37,43,44,37,36,40,38,26,23
"2018/08/06","大里","SO2",1.3,1.2,1.1,1.2,1.4,1.4,1.5,1.5,2,2.2,2.2,2.9,2.3,1.8,1.7,2,2,1.9,1.9,1.6,1.7,1.8,1.6,2.2
"2018/08/07","大里","CO",0.23,0.22,0.19,0.19,0.14,0.19,0.35,0.61,0.48,0.28,0.26,0.28,0.27,0.19,0.62,0.34,0.29,0.42,0.5,0.49,0.43,0.38,0.32,0.23
"2018/08/07","大里","NOx",8.1,11,9.4,8.1,6.5,8,14,24,21,12,9.9,10,10,9.1,29,18,12,14,16,18,16,14,12,9.1
"2018/08/07","大里","O3",28,22,29,26,37,30,23,19,28,45,51,67,68,61,41,53,71,64,49,38,33,32,29,27
"2018/08/07","大里","PM10",24,36,30,31,18,14,18,30,40,45,39,34,38,44,54,57,52,58,51,63,53,51,38,40
"2018/08/07","大里","SO2",1.6,2,1.9,2.2,1.8,1.7,1.7,3.1,3.2,3.2,2.5,2.4,2.2,2.6,15,6,2.5,2.5,2.3,2.5,2.2,2.2,2.4,2
"2018/08/08","大里","CO",0.18,0.18,0.18,0.17,0.18,0.23,0.28,0.49,0.32,0.26,0.27,0.23,0.24,0.21,0.27,0.32,0.36,0.5,0.46,0.4,0.48,0.46,0.43,0.35
"2018/08/08","大里","NOx",7.2,6.9,6.3,6.6,6.9,8.4,11,15,12,8.9,9.7,8.3,8.7,7.2,12,16,15,18,16,13,16,19,17,12
"2018/08/08","大里","O3",28,28,27,26,25,24,21,19,28,38,49,52,57,62,50,39,53,55,49,49,39,25,23,25
"2018/08/08","大里","PM10",37,32,31,23,31,23,38,40,44,36,31,28,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/08/08","大里","SO2",1.7,2.1,2.1,2.2,2.6,2.2,2.3,2.4,2.4,2.2,2.2,2.1,2.2,2.5,2.8,3.1,5.2,4.5,2.4,2.5,2.5,2.7,2.7,2.7
"2018/08/09","大里","CO",0.25,0.19,0.2,0.22,0.17,0.2,0.34,0.41,0.42,0.26,0.27,0.25,0.25,0.22,0.22,NA,0.39,0.47,0.45,0.7,0.45,0.42,0.32,0.29
"2018/08/09","大里","NOx",8.3,6.6,6,4.9,5.3,7.6,10,14,16,9.8,11,9,9.2,7.7,9.1,NA,17,15,16,25,16,15,10,9.9
"2018/08/09","大里","O3",28,28,28,26,25,18,17,19,22,37,45,60,64,72,67,NA,43,52,56,23,27,25,30,25
"2018/08/09","大里","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018/08/09","大里","SO2",2.1,2.7,2.6,2.6,2.4,2,2.3,2.8,3.5,3.5,2.9,2.5,2.6,2.5,2.7,NA,5.4,3.1,3.3,2.9,2.9,3.2,2.7,2.5
"2018/08/10","大里","CO",0.25,0.23,0.21,0.24,0.24,0.24,0.34,0.66,0.46,0.35,0.33,0.45,0.4,0.28,0.25,0.28,0.28,0.41,0.5,0.53,0.61,0.47,0.47,0.44
"2018/08/10","大里","NOx",8.9,6.7,6.2,7.6,8.2,8.7,13,21,17,14,12,14,16,11,8,9.1,11,15,17,24,24,18,17,17
"2018/08/10","大里","O3",24,26,24,17,14,15,14,16,27,38,55,73,73,70,70,68,56,41,35,22,19,20,18,14
"2018/08/10","大里","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,55,53,53,55,57,62,65,63
"2018/08/10","大里","SO2",2.2,2.6,2.5,2.5,2.5,2.4,2.6,3.1,3.7,4.6,4,4.4,5.3,3.2,2.3,2.5,2.2,2.5,2.4,2.4,3.4,4.4,5.2,3.8
"2018/08/11","大里","CO",0.36,0.28,0.3,0.3,0.31,0.35,0.42,0.56,0.58,0.43,0.39,0.39,0.36,0.53,0.65,0.51,0.52,0.45,0.54,0.61,0.6,0.52,0.59,0.36
"2018/08/11","大里","NOx",14,10,12,13,9.5,11,14,18,19,15,12,13,13,23,32,17,14,13,15,18,17,14,16,9.5
"2018/08/11","大里","O3",19,20,15,9.8,12,9.9,12,20,36,54,69,69,61,46,36,49,43,40,34,25,16,13,10,19
"2018/08/11","大里","PM10",55,51,60,61,61,49,37,48,57,74,68,70,79,81,85,69,54,41,34,43,39,41,42,47
"2018/08/11","大里","SO2",4.1,3,3,2.7,2.6,2.5,2.8,3.2,3.7,4.1,3.6,4,3.6,8,10,2.5,2.5,1.9,1.9,2,2.8,2,2.3,1.8
"2018/08/12","大里","CO",0.39,0.35,0.31,0.28,0.32,0.32,0.42,0.47,0.42,0.36,0.34,0.33,0.39,0.38,0.3,0.28,0.27,0.35,0.43,0.57,0.58,0.54,0.53,0.45
"2018/08/12","大里","NOx",9.8,9.5,9,6.7,7.7,7.4,11,14,9.7,10,9.5,8.9,11,10,9,8.7,8.2,11,13,19,20,18,18,14
"2018/08/12","大里","O3",18,21,18,21,22,18,15,19,30,38,55,63,75,87,73,61,59,48,44,34,20,21,18,23
"2018/08/12","大里","PM10",47,40,42,41,48,48,54,59,59,60,61,65,74,80,73,56,44,37,45,45,54,49,49,56
"2018/08/12","大里","SO2",1.6,2.2,2.2,2,2.2,2,2.2,3,3.1,3.3,3.6,3.2,4,3.3,2.4,2.2,2.3,2.4,2.9,3.1,2.8,2.7,3.1,3.6
"2018/08/13","大里","CO",0.26,0.23,0.24,0.25,0.25,0.24,0.38,0.61,0.59,0.32,0.35,0.39,0.4,0.4,0.34,0.52,0.43,0.6,0.6,0.54,0.9,0.62,0.57,0.41
"2018/08/13","大里","NOx",7.9,6.3,6.1,5,5.7,5.6,13,20,18,11,11,12,12,14,12,26,15,25,24,19,24,23,15,15
"2018/08/13","大里","O3",34,32,28,22,19,17,12,15,29,44,62,72,70,58,52,39,39,26,23,20,13,9.2,13,9.4
"2018/08/13","大里","PM10",61,65,49,45,42,44,46,33,37,36,NA,57,63,53,48,42,35,24,19,14,23,20,30,27
"2018/08/13","大里","SO2",2.9,3.4,3.1,2,1.9,1.9,2,2.1,2.7,2.5,2.5,2.7,2.6,3.2,1.5,2.4,2.1,1.8,2,1.9,2.5,2.4,2.1,2.4
"2018/08/14","大里","CO",0.29,0.23,0.21,0.21,0.23,0.26,0.38,0.56,0.71,0.5,0.29,0.31,0.28,0.24,0.46,0.61,0.5,0.87,0.61,0.61,0.83,0.74,0.97,0.46
"2018/08/14","大里","NOx",8.9,8.7,8.3,8.2,9.8,11,15,22,24,19,11,13,11,9.8,16,24,18,22,23,16,17,17,18,16
"2018/08/14","大里","O3",12,13,13,11,8,6.9,8.3,15,33,53,55,56,73,69,47,31,30,26,20,23,22,19,14,14
"2018/08/14","大里","PM10",24,24,24,26,20,16,19,26,27,29,24,25,20,25,28,28,31,35,31,21,NA,NA,23,20
"2018/08/14","大里","SO2",1.5,1.9,1.7,1.8,2,1.9,2.1,2.2,2.3,2.2,1.8,1.8,1.8,2.5,2.6,2.9,2.4,2.6,3,4.2,3.2,2.7,2.5,2.8
"2018/08/15","大里","CO",0.34,0.26,0.21,0.24,0.22,0.27,0.41,0.58,0.56,0.47,0.36,0.33,0.35,0.3,0.39,0.56,0.52,1.02,0.63,0.5,0.85,1.48,0.98,0.57
"2018/08/15","大里","NOx",13,8.7,5.8,5.9,6.8,10,15,20,22,15,13,9.9,13,11,14,18,15,24,19,16,16,18,16,13
"2018/08/15","大里","O3",11,12,14,12,11,7.2,5.9,6.9,11,21,27,36,34,39,40,35,36,22,22,21,18,13,13,13
"2018/08/15","大里","PM10",17,19,22,28,29,28,28,22,32,36,45,34,35,30,31,34,38,37,28,24,30,26,33,32
"2018/08/15","大里","SO2",2.2,1.9,1.6,1.7,1.6,2,2.3,3.5,3.1,5.7,2.9,2.6,4.1,3.4,3.6,4.9,4.6,5.2,3.3,2.5,3.1,2.7,2.7,2.1
"2018/08/16","大里","CO",0.31,0.28,0.27,0.23,0.25,0.31,0.36,0.73,0.55,0.32,0.32,0.31,0.41,0.43,0.47,0.47,0.43,0.63,0.58,0.52,0.47,0.4,0.43,0.31
"2018/08/16","大里","NOx",8.4,8.4,8.6,8.2,8.4,11,17,29,20,12,12,12,17,18,19,22,18,22,25,20,21,16,11,8.7
"2018/08/16","大里","O3",15,13,11,10,9.3,6.7,4.5,6.4,17,26,32,39,30,37,49,63,48,30,17,14,11,14,18,19
"2018/08/16","大里","PM10",31,25,18,23,24,27,27,33,35,39,36,47,38,35,25,45,52,54,41,45,54,51,44,30
"2018/08/16","大里","SO2",1.7,1.7,2,2,1.9,2.2,2.2,4.7,3.7,3.3,3.3,3.1,2,2.2,2.3,3.7,3.4,3,4,4.1,3.5,4.8,3.9,2.2
"2018/08/17","大里","CO",0.23,0.16,0.14,0.17,0.18,0.24,0.35,0.46,0.37,0.3,0.32,0.29,0.27,0.2,0.2,0.2,0.23,0.38,0.38,0.39,0.44,0.45,0.39,0.38
"2018/08/17","大里","NOx",7.4,6.6,5.2,5.8,8.5,11,14,15,15,12,11,9.9,9,7.7,8,9.8,9,13,15,15,14,17,17,14
"2018/08/17","大里","O3",19,18,19,17,13,8.2,7.7,13,22,32,39,44,44,40,39,31,28,22,17,21,23,20,15,17
"2018/08/17","大里","PM10",29,21,20,18,25,21,30,27,28,24,33,48,39,27,16,32,33,37,31,32,32,26,28,31
"2018/08/17","大里","SO2",2.1,1.9,1.7,2.1,1.9,2.2,2.2,2.3,3.3,3.4,3.8,2.7,2.1,2.4,2.3,2.2,2.5,3.2,2.6,2.7,2.2,2.6,2.7,2.7
"2018/08/18","大里","CO",0.43,0.23,0.19,0.19,0.19,0.28,0.32,0.35,0.34,0.3,0.28,0.25,0.21,0.17,0.18,0.24,0.29,0.36,0.34,0.39,0.38,0.32,0.3,0.21
"2018/08/18","大里","NOx",11,8,6.9,7.9,7.1,12,14,11,13,9.1,8.8,9,8,7,8.3,16,13,13,13,14,13,11,10,9.3
"2018/08/18","大里","O3",18,16,16,15,17,9.2,8.4,16,26,41,48,46,44,44,38,23,23,22,20,15,13,14,13,13
"2018/08/18","大里","PM10",31,31,21,26,21,20,25,21,32,31,38,29,25,22,26,17,19,19,22,22,18,22,23,23
"2018/08/18","大里","SO2",3,1.9,1.8,1.9,1.9,1.7,2.3,2.1,3.9,3.1,2.7,2.4,2,1.9,2.3,5.8,3.2,2.4,3.2,2.6,1.7,1.6,1.6,1.6
"2018/08/19","大里","CO",0.2,0.2,0.22,0.21,0.19,0.25,0.28,0.34,0.28,0.25,0.23,0.26,0.25,0.2,0.18,0.19,0.28,0.42,0.44,0.53,0.36,0.35,0.37,0.29
"2018/08/19","大里","NOx",9,7.8,7,6.8,6.2,8.3,11,11,8.9,7.3,7.4,7.4,7.1,7.7,7.5,7.8,11,14,16,19,14,14,15,9.3
"2018/08/19","大里","O3",12,12,13,11,10,8.4,7.7,12,23,31,39,43,44,45,37,32,27,22,20,15,17,15,13,15
"2018/08/19","大里","PM10",14,17,12,26,15,20,10,24,20,21,23,35,34,26,27,22,17,7,11,13,13,10,14,16
"2018/08/19","大里","SO2",1.2,1.4,1.5,1.5,1.5,1.6,1.6,2.3,1.7,2.1,2.4,2.6,2,2.2,2.1,1.4,1.5,2.2,1.7,2.2,2,1.6,1.7,1.6
"2018/08/20","大里","CO",0.31,0.29,0.22,0.21,0.21,0.25,0.36,0.49,0.63,0.37,0.25,0.24,0.25,0.21,0.24,0.28,0.33,0.34,0.49,0.64,0.47,0.57,0.5,0.31
"2018/08/20","大里","NOx",10,11,7.1,7.8,8,11,18,19,22,16,12,9.1,9.9,9,11,13,15,14,19,26,24,26,16,11
"2018/08/20","大里","O3",12,9.4,11,9.5,8.6,6.4,6.4,13,24,32,40,50,60,63,68,67,57,39,31,19,8.5,7.5,17,18
"2018/08/20","大里","PM10",17,19,15,21,22,28,25,25,23,30,30,24,27,23,31,31,34,25,21,25,33,29,28,25
"2018/08/20","大里","SO2",1.8,1.7,1.4,1.3,1.3,2,1.9,1.5,2,2.2,1.8,1.7,1.8,1.8,2.3,2.7,2.4,1.7,1.6,1.8,1.7,2,2.1,1.6
"2018/08/21","大里","CO",0.33,0.24,0.25,0.24,0.25,0.31,0.44,0.57,0.55,0.23,0.26,0.27,0.3,0.28,0.52,0.62,0.44,0.46,0.34,0.29,0.27,0.31,0.37,0.33
"2018/08/21","大里","NOx",11,7.7,8.4,7.6,8.5,12,16,17,19,11,11,11,10,12,22,25,24,20,15,12,12,16,14,12
"2018/08/21","大里","O3",15,13,10,11,11,4.8,5.7,14,23,31,48,51,63,69,57,52,38,34,31,28,25,19,19,20
"2018/08/21","大里","PM10",33,29,41,32,29,12,27,33,41,29,25,26,28,35,40,52,43,40,34,29,25,15,18,14
"2018/08/21","大里","SO2",1.8,1.3,1.4,1.5,1.4,1.9,2.3,1.9,2,2.2,2.3,1.9,2.4,2.6,6.7,10,6.5,5.5,2.1,1.5,1.9,2.4,1.6,1.4
"2018/08/22","大里","CO",0.28,0.22,0.25,0.21,0.24,0.31,0.31,0.42,0.71,1.04,0.42,0.32,0.4,0.49,0.25,0.22,0.34,0.59,0.5,0.45,0.57,0.52,0.42,0.37
"2018/08/22","大里","NOx",8.4,7.3,7.5,7.8,9.2,9,11,15,36,62,20,16,22,22,13,12,20,22,22,17,22,20,15,12
"2018/08/22","大里","O3",18,15,13,11,8.9,13,18,19,10,5.4,29,38,48,54,50,46,30,28,25,24,18,14,15,15
"2018/08/22","大里","PM10",14,17,19,30,28,32,23,22,28,22,20,14,23,38,33,29,23,32,27,20,12,12,29,20
"2018/08/22","大里","SO2",1.6,1.8,1.6,1.5,1.5,1.8,1.6,2.2,4.1,13,2,1.6,5,6.1,1.8,1.9,2.9,1.7,2.9,1.8,1.9,2.4,3.2,1.7
"2018/08/23","大里","CO",0.44,0.36,0.33,0.36,0.31,0.33,0.47,0.51,0.45,0.56,0.43,0.39,0.35,0.45,0.51,0.32,0.38,0.62,0.65,0.54,0.53,0.23,0.23,0.17
"2018/08/23","大里","NOx",14,12,11,11,10,13,16,19,16,18,14,14,13,19,25,16,18,23,23,22,20,8.5,5.9,5.7
"2018/08/23","大里","O3",12,12,11,9.6,8.5,8.1,6.7,11,24,44,56,66,76,63,45,32,24,20,17,16,16,28,32,35
"2018/08/23","大里","PM10",35,16,31,20,24,16,24,29,28,29,32,44,50,54,49,45,28,26,12,19,13,20,12,6
"2018/08/23","大里","SO2",2,1.9,1.9,2.1,1.8,2.2,1.9,2.1,2.2,3.7,3,2.7,3.1,3.9,4.5,2.1,2.1,2.7,1.8,2.5,2.1,2.2,1.9,2
"2018/08/24","大里","CO",0.18,0.16,0.15,0.15,0.14,0.13,0.2,0.39,0.52,0.4,0.45,NA,0.27,0.29,0.29,0.23,0.27,0.32,0.32,0.25,0.24,0.22,0.22,0.2
"2018/08/24","大里","NOx",5.3,3.2,2.6,3,3.2,3.4,5.1,11,22,15,15,NA,9.1,11,11,8.2,11,11,13,9.1,8.5,6.7,6.2,5.1
"2018/08/24","大里","O3",33,35,39,39,35,36,34,26,17,23,24,NA,30,28,28,29,26,26,25,28,28,32,36,37
"2018/08/24","大里","PM10",4,4,5,5,6,4,4,4,8,10,NA,8,18,11,12,4,10,9,13,8,11,7,8,5
"2018/08/24","大里","SO2",2.3,1.3,1.2,1.1,1.2,1.2,1.4,2.1,4.9,2.4,1.9,NA,1.8,1.7,1.5,1.4,1.6,1.4,1.3,1.2,1.2,1.2,1.2,1.2
"2018/08/25","大里","CO",0.23,0.23,0.23,0.2,0.21,0.29,0.44,0.6,0.43,0.35,0.34,0.42,0.43,0.36,0.38,0.43,0.63,0.45,0.56,0.7,0.61,0.45,0.54,0.5
"2018/08/25","大里","NOx",4.4,5.8,7,7.2,6.4,8.1,10,14,12,12,9.1,10,10,8.6,9,11,19,15,16,19,17,14,16,14
"2018/08/25","大里","O3",35,32,29,26,32,30,27,25,34,39,44,47,57,58,54,52,40,42,34,29,28,29,21,17
"2018/08/25","大里","PM10",4,4,5,9,7,9,16,17,25,19,25,20,21,21,18,27,32,30,16,5,11,15,20,19
"2018/08/25","大里","SO2",1.2,1.6,1.7,1.8,1.9,1.8,1.8,2.4,2.6,2.8,2.6,3.3,3.2,2.9,3,3,2.9,2.4,2.2,2.5,2.7,2.7,2.4,2.3
"2018/08/26","大里","CO",0.43,0.43,0.41,0.36,0.35,0.36,0.47,0.5,0.58,0.7,0.63,0.53,0.34,0.28,0.29,0.41,0.41,0.52,0.46,0.45,0.54,0.69,0.57,0.43
"2018/08/26","大里","NOx",12,12,11,8.9,8.4,8.7,12,13,15,16,15,11,6.4,5.4,5.7,9.3,11,14,13,12,15,20,15,9.8
"2018/08/26","大里","O3",16,12,15,12,14,17,16,22,24,47,54,41,49,52,55,44,39,34,32,31,23,15,17,17
"2018/08/26","大里","PM10",21,27,20,19,17,24,22,27,25,37,41,46,30,20,15,25,25,29,23,18,17,17,17,16
"2018/08/26","大里","SO2",1.8,1.7,1.7,1.7,1.9,1.8,1.8,2,2.6,2.5,2.5,2.8,1.9,1.5,2,2.3,2.5,1.8,1.5,1.6,1.9,2,1.7,1.8
"2018/08/27","大里","CO",0.43,0.27,0.32,0.33,0.27,0.32,0.41,0.56,0.55,0.37,0.29,0.25,0.23,0.19,0.22,0.24,0.27,0.42,0.79,0.6,0.51,0.56,0.47,0.32
"2018/08/27","大里","NOx",11,5.8,6.3,7.6,5.6,8.1,12,15,17,15,12,9.2,8.7,7.4,9.8,12,12,15,29,21,18,20,17,11
"2018/08/27","大里","O3",14,17,16,15,18,15,10,18,17,28,37,35,38,38,36,32,31,28,12,8.9,8,5.2,5.2,8.7
"2018/08/27","大里","PM10",16,27,31,31,24,19,29,28,38,24,31,21,20,12,14,26,24,22,16,24,24,25,28,29
"2018/08/27","大里","SO2",1.8,1.3,1.6,1.5,1.3,1.5,1.8,2.7,2,1.8,1.7,1.5,1.5,1.4,1.5,1.7,1.7,1.7,2,2.2,1.7,2.2,2,1.8
"2018/08/28","大里","CO",0.34,0.23,0.19,0.24,0.23,0.21,0.26,0.4,0.44,0.24,0.25,0.24,0.21,0.16,0.21,0.23,0.33,0.61,0.43,0.39,0.48,0.49,0.37,0.28
"2018/08/28","大里","NOx",12,8.5,6.7,9,8.4,8.1,9.6,13,21,12,12,12,9.7,8.2,12,13,19,27,21,19,21,19,17,14
"2018/08/28","大里","O3",7.5,7.8,10,7.8,6.6,9.3,10,13,11,17,19,24,23,19,17,16,12,6.8,5.8,4.7,1.8,1.2,1.1,1.7
"2018/08/28","大里","PM10",32,19,22,16,24,17,26,17,16,7,8,14,9,17,11,12,15,23,30,24,17,16,17,21
"2018/08/28","大里","SO2",2,1.5,1.5,1.8,1.7,1.8,1.6,2.1,2.4,1.8,1.8,1.8,1.7,1.5,1.8,1.8,3.4,2.3,2.1,2,2.2,2.1,1.9,1.8
"2018/08/29","大里","CO",0.27,0.32,0.31,0.18,0.17,0.18,0.27,0.65,0.64,0.45,0.32,0.28,0.26,0.2,0.22,0.22,0.34,0.55,0.43,0.4,0.49,0.51,0.49,0.47
"2018/08/29","大里","NOx",14,14,14,8,7.2,9.6,12,24,27,27,18,15,11,8.8,10,12,16,20,18,18,22,22,24,23
"2018/08/29","大里","O3",1.8,1,0.8,2.1,1.9,1.8,2.1,1.6,1.9,3.1,9.8,20,35,39,28,16,15,10,8.5,5.9,2.9,1.7,0.8,0.4
"2018/08/29","大里","PM10",16,18,25,26,28,15,16,15,23,23,25,20,24,19,20,18,22,33,26,29,24,38,31,27
"2018/08/29","大里","SO2",1.7,1.8,2.2,1.5,1.5,1.5,1.5,2.2,3.6,2.6,2.3,2.4,2.3,2,1.9,1.8,2.2,2.2,2.1,2.3,2.2,2.5,2.7,3
"2018/08/30","大里","CO",0.44,0.39,0.39,0.33,0.25,0.36,0.49,0.71,0.59,0.34,0.34,NA,0.24,0.19,0.2,0.21,0.38,0.5,0.4,0.49,0.75,0.85,0.55,0.46
"2018/08/30","大里","NOx",23,17,15,16,8.7,11,19,24,26,18,18,NA,9.8,7.8,9.5,10,19,24,20,23,33,35,26,19
"2018/08/30","大里","O3",0.3,0.4,0.7,0.8,1.7,1.8,1.5,3.8,5.6,8.4,NA,29,39,31,20,18,11,7.4,6.1,3.6,1.1,0.7,0.8,0.8
"2018/08/30","大里","PM10",25,32,33,26,28,28,36,36,41,38,NA,39,39,39,39,28,27,22,29,35,36,51,53,55
"2018/08/30","大里","SO2",3.6,3.6,3,3.2,2.2,2.3,2.2,2.6,3.9,2.9,3.3,NA,2.8,2.1,2.3,2.2,2.6,2.6,2.9,4,3.6,3.2,3,2.7
"2018/08/31","大里","CO",0.35,0.22,0.2,0.23,0.19,0.21,0.33,0.72,0.77,0.39,0.35,0.43,0.29,0.18,0.22,0.26,0.32,0.53,0.52,0.49,0.46,0.48,0.61,0.43
"2018/08/31","大里","NOx",11,6.8,7.6,9,7.4,7.4,15,29,36,27,28,17,9.3,6.3,9.7,13,18,20,21,20,20,18,23,20
"2018/08/31","大里","O3",3.2,4.4,2.4,1.8,2.2,3.2,2,2.6,2.5,5,11,32,44,36,46,47,34,21,12,10,7,6,1.2,0.8
"2018/08/31","大里","PM10",47,34,20,14,25,33,34,21,25,26,43,41,39,32,29,28,43,51,57,39,32,39,43,44
"2018/08/31","大里","SO2",2.3,1.8,2,1.8,1.6,1.6,2,2.4,4.2,3.5,3,2.2,1.7,2,2.5,3.3,3.8,3.2,3,3.1,4.8,3.8,2.7,2.3
"2018/09/01","大里","CO",0.34,0.41,0.37,0.29,0.38,0.38,0.48,0.59,0.62,0.53,0.43,0.42,0.35,0.26,0.21,0.33,0.4,0.36,0.41,0.41,0.44,0.4,0.39,0.45
"2018/09/01","大里","NOx",17,13,12,9,11,13,20,22,20,18,15,12,9.7,8.2,7.4,11,13,13,13,12,16,15,14,17
"2018/09/01","大里","O3",0.8,2.2,3.7,4,3,2.1,2.4,6.1,17,31,39,68,70,67,51,43,44,41,36,29,24,18,14,9.5
"2018/09/01","大里","PM10",37,38,38,35,36,47,47,41,33,36,43,50,65,52,44,22,33,35,45,37,36,33,38,36
"2018/09/01","大里","SO2",2.3,2.3,2.2,2,2.1,2.3,2.3,2.5,2.8,3.7,4.5,3.5,3.4,2.5,2.3,2.3,2.4,3.1,3.9,3.6,3.3,4.4,4.2,3
"2018/09/02","大里","CO",0.39,0.28,0.3,0.26,0.26,0.29,0.39,0.38,0.35,0.28,0.22,0.26,0.24,0.19,0.19,0.17,0.22,0.25,0.33,0.38,0.38,0.33,0.33,0.32
"2018/09/02","大里","NOx",13,9.1,8.2,6.8,7.4,7.6,13,9.8,9.3,6.9,5.8,7.5,7.4,5.1,4.3,4.4,5.7,8.8,11,13,14,13,14,13
"2018/09/02","大里","O3",11,13,13,14,10,8.7,5.3,13,22,31,44,53,58,43,31,26,25,24,21,17,16,15,9.7,7.5
"2018/09/02","大里","PM10",38,36,34,36,34,37,34,42,44,43,34,34,34,37,28,19,17,17,22,24,31,31,23,17
"2018/09/02","大里","SO2",2,1.9,2,2,1.7,1.6,1.7,2.3,3.1,2,2.2,2.4,2.4,2.3,2.3,1.6,2,1.9,2.2,2.3,2.3,2.7,2.1,1.9
"2018/09/03","大里","CO",0.25,0.2,0.19,0.19,0.27,0.29,0.37,0.58,0.36,0.26,0.25,0.23,0.22,0.19,0.19,0.21,0.25,0.38,0.43,0.42,0.4,0.38,0.3,0.25
"2018/09/03","大里","NOx",9.8,8.4,6.8,7.2,7.2,11,15,21,15,9.6,9.1,7.6,8.5,7.9,8.9,10,12,16,20,18,16,16,14,12
"2018/09/03","大里","O3",9.8,9.1,9.7,7.5,9.3,4.2,3.1,6.2,14,21,34,38,42,43,40,35,34,25,15,14,11,8.9,7.1,6.6
"2018/09/03","大里","PM10",17,29,25,22,20,27,26,27,28,30,29,21,31,24,33,31,30,35,34,45,41,42,33,24
"2018/09/03","大里","SO2",2.1,1.1,1.2,1.3,1.7,1.4,1.3,1.5,1.7,1.4,1.5,1.5,1.7,2.3,2.5,2.4,2.6,2.6,2.8,2.7,2.2,1.7,1.6,1.7
"2018/09/04","大里","CO",0.22,0.17,0.17,0.16,0.17,0.24,0.39,0.62,0.31,0.22,NA,0.25,0.22,0.2,0.22,0.24,0.29,0.4,0.43,0.4,0.35,0.32,0.25,0.22
"2018/09/04","大里","NOx",9.7,8.5,7.5,6.8,6.3,11,18,24,12,9.1,NA,11,8.1,7.6,8.9,10,12,18,19,16,12,11,8.4,7
"2018/09/04","大里","O3",8.2,11,14,15,16,10,3.8,6.6,18,27,33,NA,39,46,48,47,40,32,28,28,32,34,38,38
