"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"2018/11/10","竹山","PM10",62,66,70,61,54,54,59,56,55,57,64,81,91,84,80,89,93,89,83,78,71,69,67,66
"2018/11/10","竹山","SO2",3,1.6,1.9,2.1,2,2.1,1.6,1.9,2.1,1.8,2.4,2.6,3,3,3,2.9,2.6,2.8,2.6,2.4,1.7,1.7,1.6,1.5
"2018/11/11","竹山","CO",0.33,0.3,0.29,0.28,0.26,0.28,0.33,0.38,0.4,0.31,0.27,0.31,0.27,0.34,0.33,0.38,0.37,0.44,0.37,0.41,0.41,0.42,0.34,0.3
"2018/11/11","竹山","NOx",14,15,10,12,12,12,17,18,18,10,7.2,7.7,7.6,9.7,9,9.6,12,13,15,14,14,15,12,12
"2018/11/11","竹山","O3",16,8.2,13,9.1,7.6,5.7,2.7,5.7,17,34,45,61,65,72,76,71,63,56,45,39,38,22,20,18
"2018/11/11","竹山","PM10",63,58,56,57,58,54,53,53,53,55,52,54,59,70,79,81,88,93,87,76,74,73,68,58
"2018/11/11","竹山","SO2",1.6,2.3,2.1,2,2.1,2,2,2.3,3.6,2.6,2.4,2.8,2.7,3.7,3.4,3.4,3.7,3,3.1,2.7,2.8,2.6,2.5,2.3
"2018/11/12","竹山","CO",0.3,0.28,0.25,0.25,0.29,0.33,0.31,0.42,0.34,0.33,0.27,0.26,0.4,0.48,0.37,0.31,0.34,0.47,0.59,0.61,0.46,0.45,0.46,0.42
"2018/11/12","竹山","NOx",14,11,11,9.9,11,11,13,17,19,21,16,11,13,22,15,11,12,19,26,25,19,17,21,18
"2018/11/12","竹山","O3",12,15,16,14,13,13,9.1,9.9,14,21,34,43,55,44,56,61,57,41,19,17,20,17,6.6,8.4
"2018/11/12","竹山","PM10",53,49,44,37,35,40,41,41,45,51,66,63,96,100,96,75,105,87,74,70,65,64,57,56
"2018/11/12","竹山","SO2",1.6,0.6,0.5,0.5,0.4,0.7,0.6,0.8,1.4,1.1,0.9,0.9,2,7,3.6,1.3,1.4,2.7,1.1,1.3,1.5,1.8,1.1,1.1
"2018/11/13","竹山","CO",0.38,0.3,0.31,0.29,0.29,0.35,0.46,0.45,0.33,0.33,0.25,0.28,0.33,0.32,0.43,0.35,0.36,0.44,0.43,0.46,0.49,0.47,0.46,0.43
"2018/11/13","竹山","NOx",17,12,13,11,11,15,20,20,16,15,8.3,7.4,9.4,9.2,13,12,15,20,20,22,22,26,24,23
"2018/11/13","竹山","O3",8.2,13,7.5,9.6,10,6.4,5.1,11,20,29,46,65,83,91,96,86,70,52,38,28,20,11,11,13
"2018/11/13","竹山","PM10",51,50,54,52,46,52,49,44,51,47,44,44,46,56,97,83,89,95,74,74,68,52,54,40
"2018/11/13","竹山","SO2",0.5,1.7,1.5,2.1,1.7,1.7,1.8,2.7,2.4,2.4,1.7,2,2.6,2.6,3.3,2.9,3.1,3,3.1,3.7,2.9,2.5,2.8,2.4
"2018/11/14","竹山","CO",0.44,0.38,0.38,0.38,0.35,0.39,0.46,0.43,0.37,0.28,0.27,0.33,0.28,0.28,NA,0.28,0.29,0.47,0.38,0.36,0.42,0.43,0.36,0.33
"2018/11/14","竹山","NOx",22,NA,NA,NA,NA,19,21,20,NA,16,10,12,10,11,NA,NA,NA,NA,21,20,22,21,18,18
"2018/11/14","竹山","O3",8.9,4.4,4.2,3,3.4,2.7,4.4,9.7,19,34,61,81,89,98,102,88,74,55,38,28,21,15,12,12
"2018/11/14","竹山","PM10",44,44,45,45,39,47,45,47,45,41,48,61,57,62,NA,85,84,92,102,92,89,78,71,73
"2018/11/14","竹山","SO2",2.9,2,1.9,2.6,1.8,1.9,2,2.7,2.9,2.2,1.9,2.7,2.4,2.1,NA,NA,2.4,2.5,2.5,3,3.4,2.6,2.1,2.4
"2018/11/15","竹山","CO",0.32,0.3,0.29,0.3,0.28,0.29,0.31,0.39,0.31,0.26,0.29,0.28,0.31,0.36,0.35,0.4,0.5,0.55,0.49,0.58,0.53,0.55,0.48,0.5
"2018/11/15","竹山","NOx",15,21,17,19,16,16,16,23,21,16,14,12,11,11,12,15,25,31,26,29,26,22,23,23
"2018/11/15","竹山","O3",8.8,4.3,7,5.1,6.5,10,11,11,20,36,55,73,93,105,105,93,71,52,49,34,26,24,17,12
"2018/11/15","竹山","PM10",68,59,55,50,56,51,51,57,52,62,81,77,86,92,101,107,106,100,89,94,83,84,78,80
"2018/11/15","竹山","SO2",1.9,1.9,1.9,2.1,1.7,1.8,1.7,2.1,2.1,2.2,2.8,2.8,3.2,3.3,3.3,4.6,9.3,10,6.8,6.2,3.6,3.8,3.2,3
"2018/11/16","竹山","CO",0.37,0.46,0.47,0.44,0.37,0.42,0.58,0.58,0.44,0.41,0.44,0.5,0.5,0.5,0.45,0.51,0.48,0.49,0.66,0.75,0.54,0.56,0.51,0.53
"2018/11/16","竹山","NOx",17,16,17,17,12,15,19,23,18,15,18,19,13,12,11,15,18,21,25,32,26,21,22,24
"2018/11/16","竹山","O3",17,13,9.3,8.8,15,10,10,11,26,38,46,61,93,103,91,87,72,53,39,26,25,22,15,11
"2018/11/16","竹山","PM10",74,82,74,72,73,68,69,84,68,80,92,99,97,116,98,98,95,89,87,83,78,76,71,74
"2018/11/16","竹山","SO2",2,1.5,1.5,1.5,1.1,1.6,1.6,2.4,1.9,2.5,3.4,4,3.1,3.7,4.8,6.3,5,4.7,3.8,4,3,2.5,2.4,2.8
"2018/11/17","竹山","CO",0.48,0.52,0.49,0.45,0.45,0.45,0.46,0.56,0.48,0.46,0.44,0.44,0.41,0.36,0.33,0.33,0.34,0.48,0.46,0.49,0.52,0.58,0.56,0.54
"2018/11/17","竹山","NOx",20,31,28,24,23,25,27,31,24,19,15,14,13,13,12,NA,15,22,22,24,30,31,33,31
"2018/11/17","竹山","O3",9.9,1.7,1.6,1.9,1.9,1.3,2.3,5.9,18,31,52,65,71,67,64,55,43,24,18,13,3.9,2.8,1.4,1.3
"2018/11/17","竹山","PM10",71,72,67,68,70,62,59,72,60,66,77,74,65,60,NA,NA,45,69,55,49,49,49,48,49
"2018/11/17","竹山","SO2",1.9,3.1,2.9,2.5,2.6,2.6,2.6,3.3,4.4,2.8,3.1,3.4,3.1,3.1,2.6,2.2,2.1,2.7,3,2.3,2.3,2.5,2.6,2.9
"2018/11/18","竹山","CO",0.55,0.48,0.47,0.48,0.47,0.51,0.52,0.63,0.52,0.38,0.4,0.32,0.32,0.28,0.28,0.26,0.29,0.28,0.32,0.37,0.38,0.41,0.41,0.42
"2018/11/18","竹山","NOx",32,31,32,31,31,32,33,33,25,16,14,9.8,10,8.8,9.3,9.3,12,12,13,16,18,20,22,20
"2018/11/18","竹山","O3",1.4,1.5,1.1,1.1,1.2,1.7,1.6,4.2,13,28,48,64,67,72,72,71,58,43,36,30,22,19,12,12
"2018/11/18","竹山","PM10",42,44,43,40,47,48,46,49,50,50,60,53,51,49,51,54,65,60,58,59,64,68,71,78
"2018/11/18","竹山","SO2",3,2.8,3.4,3.5,3.8,3.6,2.9,3,2.6,2.6,2.5,2.4,2,2.1,3.1,3.3,3.3,3.2,2.5,3.7,4.4,3.9,3.4,4
"2018/11/19","竹山","CO",0.41,0.47,0.42,0.43,0.43,0.39,0.35,0.31,0.32,0.36,0.37,0.3,0.23,0.22,0.36,0.35,0.34,0.34,0.44,0.47,0.47,0.45,0.4,0.38
"2018/11/19","竹山","NOx",21,22,18,18,16,17,15,14,14,16,16,10,6.6,7.6,19,21,21,22,27,27,28,27,21,20
"2018/11/19","竹山","O3",8.6,5.2,9,6.6,8.5,5.8,8.6,14,19,23,24,34,39,37,48,37,29,20,12,8.2,6.3,5.5,11,12
"2018/11/19","竹山","PM10",72,75,68,73,73,70,60,34,25,26,38,17,16,23,51,51,52,40,48,45,42,33,27,25
"2018/11/19","竹山","SO2",3.9,2.4,2.2,2.3,2,2,2.2,2,2,2.1,2.3,1.7,1.3,1.6,3.2,2.7,2.4,2.1,2.2,2.3,2.7,2.8,2.5,1.8
"2018/11/20","竹山","CO",0.38,0.38,0.36,0.36,0.37,0.4,0.48,0.63,0.51,0.46,0.45,0.35,0.32,0.35,0.36,0.36,0.4,0.5,0.44,0.48,0.41,0.43,0.44,0.4
"2018/11/20","竹山","NOx",19,20,20,18,19,22,25,30,32,26,27,12,8.5,11,12,11,18,24,16,18,15,13,16,15
"2018/11/20","竹山","O3",10,5.1,4.9,4.5,3,1.3,1.8,4.1,8.9,21,28,53,65,75,76,72,55,42,39,35,34,35,18,15
"2018/11/20","竹山","PM10",29,27,22,25,26,30,30,44,52,64,100,63,56,68,75,77,72,74,65,74,64,63,57,52
"2018/11/20","竹山","SO2",2,2.8,2.4,2.4,2.5,2.5,2.6,2.6,5.4,5,4.9,3.2,2.9,3.5,3.5,3.9,3.3,2.8,2.7,5.2,3.1,2.9,2.5,2.4
"2018/11/21","竹山","CO",0.32,0.27,0.24,0.22,0.25,0.31,0.42,0.37,0.29,0.26,0.23,0.24,0.38,0.43,0.42,0.42,0.43,0.42,0.57,0.5,0.51,0.6,0.41,0.53
"2018/11/21","竹山","NOx",13,13,11,13,13,15,19,17,11,9.2,8.8,8.5,11,12,13,9.7,11,20,27,23,22,25,16,24
"2018/11/21","竹山","O3",11,11,14,7.5,9.7,8.4,6.1,10,24,31,36,51,79,85,67,73,63,39,22,18,15,7.2,17,10
"2018/11/21","竹山","PM10",40,32,32,23,23,25,26,56,44,30,31,40,70,81,NA,55,51,62,61,58,56,46,45,63
"2018/11/21","竹山","SO2",1.3,1.6,1.9,1.8,1.7,1.8,2.1,2.1,2.5,1.8,1.6,2.1,3.4,3.9,4.5,3.1,3.6,6,5.4,2.8,2.8,2.4,2.2,3.8
"2018/11/22","竹山","CO",0.59,0.46,0.44,0.41,0.4,0.43,0.39,0.48,0.47,0.54,NA,0.49,0.45,0.45,0.45,0.42,0.43,0.45,0.52,0.51,0.51,0.49,0.48,0.54
"2018/11/22","竹山","NOx",22,17,15,14,17,17,13,15,14,16,NA,12,10,11,11,13,15,17,22,22,21,21,21,26
"2018/11/22","竹山","O3",8.5,12,7.9,7.6,4.2,6.7,14,15,21,27,NA,60,74,77,71,59,50,39,26,20,19,20,16,4.8
"2018/11/22","竹山","PM10",72,52,43,46,41,47,34,27,30,32,42,47,43,56,57,61,52,45,51,46,37,34,33,35
"2018/11/22","竹山","SO2",4.1,2.6,2.3,1.9,1.9,2.3,2.1,2.1,1.9,2.4,NA,2.2,2.1,2.4,2.2,2.1,2.4,2.2,2.7,2.7,2.8,2.6,2,2.2
"2018/11/23","竹山","CO",0.5,0.43,0.44,0.44,0.41,0.43,0.46,0.46,0.52,0.55,0.46,0.42,0.42,0.39,0.35,0.32,0.33,0.42,0.44,0.47,0.58,0.47,0.46,0.45
"2018/11/23","竹山","NOx",23,20,21,20,20,18,23,21,25,21,16,13,12,11,11,13,19,24,26,30,33,26,27,25
"2018/11/23","竹山","O3",6.1,5.1,4.9,6.2,5.7,4.1,2,7.3,12,26,46,68,84,92,97,80,48,32,24,11,3.2,4,2,1.7
"2018/11/23","竹山","PM10",35,34,37,30,32,36,38,53,66,64,82,85,77,76,72,67,65,62,52,52,52,43,47,44
"2018/11/23","竹山","SO2",2.9,1.1,1.1,1.7,1.4,1.2,1.1,1.7,2.3,2.2,2.2,2.6,2.6,2.1,1.8,1.7,1.6,1.6,1.5,2.9,1.5,1.1,1.1,1
"2018/11/24","竹山","CO",0.38,0.36,0.33,0.33,0.32,0.32,0.35,0.45,0.42,0.23,0.2,0.19,0.27,0.33,0.38,0.44,0.45,0.45,0.48,0.52,0.5,0.45,0.55,0.47
"2018/11/24","竹山","NOx",19,18,16,17,15,15,18,17,18,8.5,6.7,5.3,6.8,7.7,9.5,12,17,16,18,18,18,16,20,19
"2018/11/24","竹山","O3",3.1,3,3.9,3.2,4.4,6.3,5.2,10,20,37,44,52,70,85,93,83,57,44,36,32,27,29,11,12
"2018/11/24","竹山","PM10",42,39,38,37,37,38,38,36,40,30,26,25,41,48,63,75,63,63,63,61,64,54,48,54
"2018/11/24","竹山","SO2",0,1.3,1.6,1.4,1.4,1.3,1.6,1.7,4.5,2.2,1.1,1,1.5,2,2.4,4.5,6.8,3.4,2.5,2.3,2.7,3,1.7,1.3
"2018/11/25","竹山","CO",0.39,0.28,0.24,0.25,0.23,0.3,0.31,0.34,0.45,0.36,0.21,0.24,0.29,0.31,0.29,0.35,0.46,0.45,0.28,0.24,0.23,0.2,0.22,0.21
"2018/11/25","竹山","NOx",16,9.6,9.2,11,11,11,14,14,15,12,6.2,5.7,7.8,8.2,7.7,11,14,13,9.2,8.9,8,7,9.2,9.2
"2018/11/25","竹山","O3",13,19,16,16,19,17,16,20,29,41,53,70,75,72,73,64,49,48,45,38,38,33,24,22
"2018/11/25","竹山","PM10",45,32,31,34,33,29,32,34,32,35,28,52,70,68,72,80,126,107,61,23,21,20,22,27
"2018/11/25","竹山","SO2",1.7,2.1,1.9,1.7,1.9,1.9,2,2,2.2,3.7,2.2,2.8,3.1,4.1,4.5,4.5,5.4,5.2,3.3,2.1,1.9,1.7,1.8,1.7
"2018/11/26","竹山","CO",0.22,0.22,0.2,0.17,0.18,0.18,0.2,0.27,0.33,NA,0.48,0.3,0.21,0.21,0.2,0.2,0.23,0.19,0.18,0.19,0.39,0.48,0.42,0.4
"2018/11/26","竹山","NOx",7.3,9.4,10,7.6,8.5,8.7,11,15,23,NA,29,19,10,12,13,9.2,12,14,11,11,28,33,28,26
"2018/11/26","竹山","O3",22,17,15,20,16,16,17,11,5.7,NA,NA,16,26,25,26,31,27,21,23,18,6.7,2.4,2.2,1.7
"2018/11/26","竹山","PM10",22,19,21,16,14,14,13,19,31,25,32,33,11,12,10,NA,12,10,9,10,27,33,29,31
"2018/11/26","竹山","SO2",1.9,1.6,1.9,1.7,1.7,1.6,1.9,1.9,2.3,NA,3.2,2.6,2.6,2.2,2.4,2.3,2.3,2.7,2.5,1.9,2.2,2.7,2.5,2.7
"2018/11/27","竹山","CO",0.33,0.25,0.29,0.25,0.28,0.36,0.38,0.37,0.26,0.24,0.23,0.23,0.22,0.22,0.22,0.24,0.36,0.37,0.5,0.46,0.51,0.42,0.45,0.42
"2018/11/27","竹山","NOx",20,16,20,19,19,25,26,25,15,15,13,12,11,11,9.4,12,20,27,34,33,34,27,28,28
"2018/11/27","竹山","O3",2.5,2.4,1.4,1.4,1.4,1.5,1.9,3.7,10,16,26,32,35,40,47,48,48,31,16,13,8.1,9.4,5.9,4.1
"2018/11/27","竹山","PM10",28,15,22,19,26,28,33,36,27,25,27,30,28,38,31,36,56,62,64,61,52,36,43,42
"2018/11/27","竹山","SO2",2.3,1.6,1.8,1.6,1.8,2.1,2.2,2.2,1.9,1.7,1.7,2,1.7,2,1.9,2.7,3.3,3.1,2.7,3.1,2.7,2.4,2.5,2.7
"2018/11/28","竹山","CO",0.39,0.37,0.34,0.24,0.27,0.32,0.33,0.42,0.43,0.33,0.33,0.28,0.3,0.32,0.32,0.35,0.39,0.36,0.43,0.39,0.44,0.51,0.47,0.48
"2018/11/28","竹山","NOx",27,24,22,14,15,15,16,21,26,20,NA,14,16,19,22,23,22,25,27,25,26,31,27,26
"2018/11/28","竹山","O3",3.7,3.3,3.7,12,5.4,6.2,4.3,2.8,4.3,9.2,15,19,22,27,27,22,19,11,5.8,4.8,3.1,2.1,2.5,1.6
"2018/11/28","竹山","PM10",36,37,38,31,30,22,23,24,24,25,28,22,30,34,41,37,35,44,45,44,51,53,51,48
"2018/11/28","竹山","SO2",2,2.4,2.7,2.2,1.8,1.7,1.8,1.9,2.6,2.2,2.7,2.3,2.3,2.1,2,2,1.9,2.4,2.4,2.3,3,3.5,2.8,2.4
"2018/11/29","竹山","CO",0.45,0.48,0.44,0.45,0.4,0.37,0.35,0.52,0.46,0.38,0.37,0.4,0.35,0.3,0.31,0.32,0.35,0.42,0.61,0.55,0.6,0.48,0.4,0.4
"2018/11/29","竹山","NOx",25,23,22,22,18,16,16,23,25,22,19,17,13,9,8.9,11,16,21,30,22,22,17,NA,15
"2018/11/29","竹山","O3",2.7,3.3,2.2,1.8,3.6,6.9,10,6.2,7,13,23,43,57,68,76,82,76,59,27,23,14,12,15,11
"2018/11/29","竹山","PM10",42,43,44,36,38,42,43,46,47,39,49,60,49,49,48,58,66,77,73,62,64,62,58,57
"2018/11/29","竹山","SO2",3,3,2.6,2.4,2.1,2.5,2.6,2.6,2.5,2.7,3.1,3.4,2.8,2.5,2.6,2.7,2.7,2.2,1.7,1.6,1.6,1.6,1.5,1.5
"2018/11/30","竹山","CO",0.41,0.28,0.29,0.23,0.24,0.22,0.27,0.4,0.38,0.44,0.22,0.24,0.2,0.22,0.25,0.29,0.39,0.42,0.44,0.43,0.44,0.42,0.4,0.36
"2018/11/30","竹山","NOx",16,11,14,12,13,14,17,24,22,24,9.6,9.1,8,8.4,9.1,13,17,17,17,15,14,13,13,NA
"2018/11/30","竹山","O3",7.3,10,7.8,8.9,5.6,2.4,2.1,4.8,9.8,21,45,61,65,73,83,86,98,89,81,75,63,NA,NA,NA
"2018/11/30","竹山","PM10",57,43,44,39,43,43,43,40,36,40,42,51,42,51,52,86,126,127,145,140,145,137,122,109
"2018/11/30","竹山","SO2",1.8,1.7,2,1.7,1.7,1.7,2.2,2.2,2.7,4,3,3.5,2.8,2.5,2.6,3.4,5.3,5.6,5,4.7,4,3.5,3.3,2.7
"2018/12/01","竹山","CO",0.37,0.34,0.26,0.27,0.31,0.33,0.34,0.24,0.25,0.2,NA,NA,NA,NA,NA,0.31,0.27,0.4,0.37,0.39,0.37,0.39,0.4,0.29
"2018/12/01","竹山","NOx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,13,21,18,18,20,17,17,14
"2018/12/01","竹山","O3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,67,70,42,38,29,19,15,10,15
"2018/12/01","竹山","PM10",108,97,84,80,75,66,47,27,24,27,NA,NA,72,78,77,74,69,85,88,83,64,65,73,41
"2018/12/01","竹山","SO2",3.1,2.8,2.6,2.2,1.7,1.4,1.5,1.5,2,1.4,NA,NA,NA,5.3,5.2,4.7,3.4,2.9,3.3,2.9,5,2.9,2.2,3.2
"2018/12/02","竹山","CO",0.3,0.3,0.28,0.24,0.27,0.33,0.45,0.47,0.45,0.32,0.22,0.25,0.3,0.29,0.28,0.3,0.31,0.29,0.43,0.34,0.48,0.39,0.44,0.34
"2018/12/02","竹山","NOx",15,14,14,11,13,14,22,18,15,9.3,7.8,7.6,9,8.9,9.4,9.9,11,11,17,13,19,21,19,14
"2018/12/02","竹山","O3",8.4,8.8,8.9,13,9,7,3.5,14,24,41,51,65,76,83,88,88,68,54,35,34,15,13,11,14
"2018/12/02","竹山","PM10",59,55,51,47,45,42,42,40,38,31,38,51,67,65,70,76,101,103,102,110,102,83,92,70
"2018/12/02","竹山","SO2",1.6,1.7,1.8,1.8,1.6,1.7,2,2,2.8,2.1,2.3,2.5,2.7,2.7,2.9,3.3,4.3,3.9,2.9,2.9,2.8,2.8,2.5,2.4
"2018/12/03","竹山","CO",0.29,0.27,0.26,0.24,0.23,0.28,0.39,0.58,0.57,0.22,0.22,0.24,0.23,0.33,0.42,0.5,0.48,0.67,0.74,0.59,0.59,0.53,0.44,0.42
"2018/12/03","竹山","NOx",9.9,9.7,10,9.5,11,13,22,28,20,7,7.8,7.2,8.8,9.7,13,NA,22,29,33,27,26,24,19,18
"2018/12/03","竹山","O3",16,15,13,15,11,9.1,5.8,9.6,23,40,44,53,63,93,99,76,51,29,17,19,16,16,16,17
"2018/12/03","竹山","PM10",55,60,57,40,43,38,37,39,42,28,29,32,48,54,67,NA,73,99,89,71,59,54,57,49
"2018/12/03","竹山","SO2",1.2,1.2,1.2,1.1,1.2,1.2,1.3,1.7,1.6,1.4,1.5,1.6,2,2.7,5.2,9.2,7.3,6.3,3,2.3,1.8,1.8,1.8,3
"2018/12/04","竹山","CO",0.34,0.33,0.31,0.29,0.3,0.38,0.47,0.64,0.43,0.35,0.19,0.16,0.16,0.18,0.24,0.23,0.21,0.28,0.63,0.51,0.49,0.42,0.36,0.37
"2018/12/04","竹山","NOx",13,16,14,14,15,18,26,26,21,14,9.5,5.8,5.9,6.7,9.2,11,13,18,NA,27,27,23,22,23
"2018/12/04","竹山","O3",19,16,20,18,16,14,7.8,14,25,35,38,42,49,61,81,70,40,23,7.2,3.3,3.9,4,2.7,1.5
"2018/12/04","竹山","PM10",47,43,42,43,43,38,37,38,37,42,27,22,21,24,29,36,35,32,42,29,28,26,22,26
"2018/12/04","竹山","SO2",1.2,1.4,1.2,1.2,1.2,1.5,1.3,1.7,2.8,1.9,1.8,1.7,1.7,1.8,1.5,2.1,2,1.3,1.7,1.5,1.7,1.6,2.4,2.1
"2018/12/05","竹山","CO",0.32,0.23,0.26,0.21,0.22,0.22,0.3,0.43,0.37,0.26,0.26,0.28,0.4,0.39,0.38,0.4,0.48,0.47,0.54,0.59,0.56,0.65,0.55,0.52
"2018/12/05","竹山","NOx",22,15,16,15,15,12,17,23,22,16,12,9.9,12,11,11,13,18,NA,NA,NA,28,31,25,24
"2018/12/05","竹山","O3",1.4,1.7,2.2,4.1,2.8,6.7,4.1,6.1,11,20,36,53,71,85,89,82,65,39,22,14,7.6,2.8,4.5,2
"2018/12/05","竹山","PM10",24,21,22,21,25,24,27,39,54,51,43,42,48,55,65,84,106,96,97,91,90,86,77,73
"2018/12/05","竹山","SO2",2.1,1.9,1.9,2.2,2.1,1.6,1.8,2,2.2,2.4,2.3,2.5,3.1,2.8,2.9,3.4,3.9,3.7,5,6.4,6.1,4.8,3.2,2.5
"2018/12/06","竹山","CO",0.53,0.56,0.47,0.43,0.43,0.4,0.53,0.65,0.46,0.49,0.36,0.25,0.32,0.28,0.38,0.39,0.27,0.34,0.41,0.5,0.47,0.49,0.48,0.37
"2018/12/06","竹山","NOx",25,27,24,24,24,21,31,38,30,26,20,7.8,9.7,8.8,14,14,14,16,19,18,18,24,24,22
"2018/12/06","竹山","O3",1.5,2.9,1.9,1.4,1.6,2.9,1.5,3.1,8.4,21,34,59,80,83,101,69,38,29,34,32,27,14,7.3,3.7
"2018/12/06","竹山","PM10",59,NA,57,51,50,43,48,59,47,53,47,37,47,39,61,67,47,48,85,82,81,78,71,59
"2018/12/06","竹山","SO2",2.2,3.6,2.6,3.2,3.1,2.3,2.8,3.7,3.3,2.9,2.3,2.3,2.7,2.6,3.6,4.7,3.8,3.8,4.7,3.7,3.3,2.7,2.7,2.2
"2018/12/07","竹山","CO",0.38,0.42,0.39,0.31,0.29,0.29,0.29,0.3,0.31,0.32,0.32,0.3,0.29,0.28,0.31,0.32,0.35,0.38,0.34,0.38,0.38,0.38,0.38,0.35
"2018/12/07","竹山","NOx",22,22,21,14,13,13,13,13,13,13,14,12,10,8,10,13,17,18,17,18,17,18,17,14
"2018/12/07","竹山","O3",2.7,3.4,3.4,9.5,9.6,9.7,11,12,16,17,19,26,41,59,74,50,36,27,22,17,16,14,14,16
"2018/12/07","竹山","PM10",65,67,48,34,31,39,32,33,32,44,47,41,45,47,62,72,80,62,34,28,24,24,20,19
"2018/12/07","竹山","SO2",2.3,3.1,2.8,3.1,2.7,2.6,2.4,2.2,2.3,2.3,2,1.8,2.3,3.1,3.2,2.9,2.6,2.7,2.3,2.4,2.4,2.4,2.5,2.5
"2018/12/08","竹山","CO",0.33,0.3,0.27,0.25,0.25,0.26,0.27,0.32,0.28,0.27,0.3,0.29,0.29,0.26,0.26,0.29,0.34,0.37,0.37,0.37,0.37,0.37,0.34,0.3
"2018/12/08","竹山","NOx",14,13,11,9.6,9.5,9.9,12,17,13,12,12,10,10,9.8,9.3,11,15,18,18,17,17,21,18,16
"2018/12/08","竹山","O3",16,19,20,21,21,19,17,14,18,23,32,43,57,60,63,54,32,26,21,16,12,7.1,9,12
"2018/12/08","竹山","PM10",18,14,10,13,12,13,17,14,17,13,29,33,39,42,50,67,117,110,94,90,82,69,45,22
"2018/12/08","竹山","SO2",3,1.4,1.8,1.7,1.7,1.6,1.4,1.8,2.8,1.4,1.6,2,2.3,2.2,2,1.9,2.3,2.5,3.1,2.3,1.9,3.5,3.1,1.5
"2018/12/09","竹山","CO",0.29,0.31,0.32,0.27,0.21,0.21,0.23,0.27,0.28,0.29,0.33,0.32,0.35,0.32,0.32,0.37,0.46,0.48,0.4,0.42,0.42,0.45,0.39,0.35
"2018/12/09","竹山","NOx",17,16,17,13,8.5,8,9.5,10,15,15,12,10,9.4,9.4,10,12,16,16,15,14,15,20,19,19
"2018/12/09","竹山","O3",11,13,9.9,15,19,19,16,14,11,14,26,37,52,54,53,49,34,24,19,16,15,7.7,8.2,8.8
"2018/12/09","竹山","PM10",18,15,14,13,16,13,16,21,27,20,38,40,45,39,52,55,77,68,59,68,55,53,38,18
"2018/12/09","竹山","SO2",1.5,1.5,1.4,1.5,1.2,1,1.1,1,2.4,1.4,2,1.7,1.8,1.9,1.9,2.4,3,2.8,2.2,2.5,1.9,2.1,1.7,1.5
"2018/12/10","竹山","CO",0.35,0.35,0.35,0.34,0.33,0.32,0.38,0.39,0.39,NA,0.43,0.47,0.43,0.37,0.37,0.41,0.47,0.44,0.5,0.49,0.47,0.5,0.47,0.47
"2018/12/10","竹山","NOx",20,18,18,17,15,15,17,18,22,19,21,26,19,17,NA,NA,29,26,28,29,27,28,27,27
"2018/12/10","竹山","O3",5.7,6.6,5.7,5.6,5.6,7.4,5.5,5.9,6.8,12,NA,14,22,27,19,15,9.5,8.6,5,2.5,2.9,2.4,1.3,1
"2018/12/10","竹山","PM10",21,23,22,20,22,20,22,25,35,28,35,34,30,46,NA,28,44,45,53,52,46,47,45,42
"2018/12/10","竹山","SO2",1.2,1.6,1.3,1.3,1.4,1.5,2,1.9,1.6,NA,1.7,1.7,1.9,1.8,1.3,2.1,1.8,2.2,2.2,2.8,2.9,2.5,2.2,1.8
"2018/12/11","竹山","CO",0.46,0.38,0.39,0.37,0.3,0.37,0.41,0.46,0.5,0.37,0.38,0.35,0.27,0.23,0.23,0.24,0.26,0.3,0.32,0.39,0.4,0.39,0.33,0.29
"2018/12/11","竹山","NOx",26,28,28,26,20,29,26,27,26,19,21,17,14,13,11,16,16,19,21,25,24,24,20,16
"2018/12/11","竹山","O3",1.1,1.4,1,1.2,1,1.4,1.3,2.5,8,17,30,41,41,44,48,37,32,23,15,7.5,6,6.4,6.3,12
"2018/12/11","竹山","PM10",42,39,40,38,34,38,42,46,47,49,56,65,54,52,63,59,58,51,39,38,28,30,30,22
"2018/12/11","竹山","SO2",1.7,3.1,2.5,2.4,2.5,2.4,2.4,2.4,3.4,2.6,2.6,2.4,2.5,2.5,2.5,2.6,2.4,2.5,2.3,2.5,2.6,2.6,2.4,3
"2018/12/12","竹山","CO",0.26,0.3,0.29,0.28,0.26,0.26,0.29,0.33,0.33,0.37,0.4,0.42,0.4,0.4,0.38,0.38,0.41,0.5,0.62,0.6,0.58,0.62,0.63,0.63
"2018/12/12","竹山","NOx",14,11,11,9.9,9.9,9.2,11,14,13,16,18,19,18,16,17,16,19,24,34,28,24,23,24,22
"2018/12/12","竹山","O3",16,19,18,18,20,22,19,17,19,20,22,22,25,28,28,25,23,14,4.8,5,8.5,7.3,6,7
"2018/12/12","竹山","PM10",19,17,21,13,12,12,14,20,31,24,40,33,39,46,46,43,49,56,61,47,35,40,42,35
"2018/12/12","竹山","SO2",3.1,2.3,2.1,2.1,2.1,2,1.7,1.9,2.5,2.3,2.2,2.2,2.5,2.6,2.6,2.4,2.9,2.9,3,3.3,2.4,2.5,2.7,2.4
